Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.08.02.01,994,347,231,377,3368,0,0,5317,2271,10411,9106,2771
2018.08.02.02,995,349,231,375,3158,0,0,5108,2271,10110,7819,2558
2018.08.02.03,997,350,232,388,3220,0,0,4190,2271,10227,7643,2468
2018.08.02.04,999,351,232,388,3106,0,0,5076,2271,8849,8014,2175
2018.08.02.05,999,352,232,390,2862,0,0,4835,2271,8906,7860,2243
2018.08.02.06,999,360,232,388,2766,0,0,4745,2271,9208,8593,2347
2018.08.02.07,1000,375,233,392,2572,432,0,5004,2270,9786,9125,2612
2018.08.02.08,1000,376,232,325,2086,3177,0,7196,2270,9802,8502,2564
2018.08.02.09,997,376,227,327,1594,6189,37,9747,2271,9618,7740,2451
2018.08.02.10,992,369,228,327,1527,7881,126,11450,2271,9237,7389,2484
2018.08.02.11,987,363,226,323,1670,8836,121,12526,2269,10127,6669,2650
2018.08.02.12,959,371,228,330,1477,8929,109,12403,2271,11984,6189,2732
2018.08.02.13,952,375,229,414,1569,8669,245,12453,2271,13507,6005,2742
2018.08.02.14,948,373,231,472,1925,8821,345,13115,2268,14023,6345,2880
2018.08.02.15,945,377,231,493,2890,8735,309,13980,2269,14145,6385,3216
2018.08.02.16,946,377,231,607,3570,8640,258,14629,2269,14661,6040,3573
2018.08.02.17,947,377,230,642,4065,7737,253,14251,2269,15567,6290,3923
2018.08.02.18,950,375,231,648,4344,6523,239,13310,2270,15993,6873,4257
2018.08.02.19,973,372,231,652,4381,3462,115,10186,2270,17168,8157,4414
2018.08.02.20,981,375,232,651,4320,577,2,7138,2270,18212,8643,4537
2018.08.02.21,985,374,232,639,4460,0,0,6690,2271,17479,9013,4316
2018.08.02.22,989,376,232,600,4675,0,0,6872,2271,15070,9841,3630
2018.08.02.23,994,357,231,513,4517,0,0,6612,2269,12405,10098,3149
2018.08.02.24,996,345,232,452,4415,0,0,6440,2270,10260,9913,2979
