Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2021.01.27.01,688,349,215,60,2604,0,0,3890,2035,7013,8172,620
2021.01.27.02,688,344,215,55,2318,0,0,3600,2035,6943,7948,454
2021.01.27.03,690,345,214,96,2372,0,0,3666,2034,6750,7709,440
2021.01.27.04,685,318,215,98,2403,0,0,3699,2035,6554,7683,436
2021.01.27.05,673,301,215,98,2345,0,0,3593,2035,7308,7540,461
2021.01.27.06,681,298,203,106,2341,0,0,3604,2036,8581,7264,687
2021.01.27.07,685,296,202,124,1936,0,0,3241,2035,9695,8085,1270
2021.01.27.08,685,287,197,169,1625,1220,0,4086,2036,9948,8460,1252
2021.01.27.09,684,282,197,126,1741,3481,0,6429,2036,9357,7428,861
2021.01.27.10,720,280,195,115,1610,4499,0,7379,2036,8932,6991,477
2021.01.27.11,724,281,181,102,1584,5539,0,8365,2035,7841,6661,497
2021.01.27.12,731,307,180,98,1710,5583,0,8629,2035,7595,6781,272
2021.01.27.13,734,321,185,93,1741,5301,0,8371,2034,8056,6612,209
2021.01.27.14,773,319,187,97,1754,5265,0,8407,2034,8120,6327,184
2021.01.27.15,806,316,194,96,1802,4897,0,8132,2032,7864,6543,350
2021.01.27.16,815,318,199,102,1858,3666,0,7064,2031,8247,7242,480
2021.01.27.17,813,319,202,121,1866,975,0,4410,2023,9258,8680,1610
2021.01.27.18,816,320,214,168,1877,0,0,3387,2019,10628,9520,2236
2021.01.27.19,819,324,219,175,1887,0,0,3425,2021,11089,9543,2187
2021.01.27.20,819,331,219,133,1512,0,0,3020,2022,10701,9683,2112
2021.01.27.21,826,333,219,120,1357,0,0,2859,2024,10311,9727,1703
2021.01.27.22,824,334,219,104,1224,0,0,2692,2023,9805,9712,1141
2021.01.27.23,823,336,218,104,1164,0,0,2639,2024,9414,8715,792
2021.01.27.24,821,351,218,103,1231,0,0,2678,2023,8355,8213,740
