Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.08.25.01,957,387,232,369,2434,0,0,4379,2247,9354,7632,3199
2019.08.25.02,957,387,233,368,2482,0,0,4427,2246,7903,7550,3085
2019.08.25.03,958,388,233,364,2616,0,0,3601,2245,7445,7612,3168
2019.08.25.04,959,387,233,329,2589,0,0,4497,2246,5711,7948,2963
2019.08.25.05,960,388,233,363,2653,0,0,4597,2248,5117,8157,2784
2019.08.25.06,961,387,233,383,2528,0,0,4492,2249,5092,8213,2898
2019.08.25.07,963,386,233,400,2113,271,0,4366,2250,4808,8407,3139
2019.08.25.08,963,386,233,339,1588,3404,93,7006,2248,3563,7595,3003
2019.08.25.09,959,369,241,321,1287,7555,241,10973,2248,2767,6078,2647
2019.08.25.10,952,369,241,325,1087,9358,330,12662,2247,2706,5207,2562
2019.08.25.11,947,365,241,345,1058,10089,352,13397,2243,2965,5343,2760
2019.08.25.12,941,365,240,348,1255,10393,359,13901,2243,4010,5283,2894
2019.08.25.13,939,365,239,349,1464,10439,365,14160,2243,5503,5532,2960
2019.08.25.14,937,359,239,394,1715,10354,367,14365,2245,7333,5680,3132
2019.08.25.15,936,364,238,418,2100,10206,362,14624,2247,9138,5542,3389
2019.08.25.16,937,356,237,436,2438,9750,351,14505,2248,10931,5500,3706
2019.08.25.17,937,343,236,457,2602,8514,317,13406,2249,12165,6408,4012
2019.08.25.18,938,344,235,464,2728,6288,242,11239,2252,14014,7584,4121
2019.08.25.19,939,321,233,501,2910,2440,52,7396,2254,16176,8757,4625
2019.08.25.20,941,330,240,493,3411,121,0,5536,2253,16460,9207,4732
2019.08.25.21,946,335,240,491,3898,0,0,5910,2253,15548,9061,4394
2019.08.25.22,950,349,240,454,3996,0,0,5989,2253,14003,8475,4063
2019.08.25.23,953,372,238,412,3938,0,0,5913,2254,11573,8169,3658
2019.08.25.24,954,380,238,372,4051,0,0,5995,2254,9558,7473,3387
