Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2019.03.28.01,949,294,233,433,2044,0,0,3953,2257,4310,6515,3515
2019.03.28.02,949,297,233,399,2170,0,0,4048,2266,4121,5902,3469
2019.03.28.03,949,299,232,400,2143,0,0,3074,2267,5051,5584,3449
2019.03.28.04,949,298,233,403,1994,0,0,3877,2269,4071,5674,3421
2019.03.28.05,950,296,232,440,1857,0,0,3775,2269,4210,5967,3504
2019.03.28.06,950,288,232,444,1802,0,0,3716,2267,4718,6697,3781
2019.03.28.07,951,285,232,480,1602,8,0,3558,2269,5492,8249,4048
2019.03.28.08,951,280,223,442,1592,1879,0,5367,2268,5824,7377,3867
2019.03.28.09,950,276,221,418,1861,6196,43,9965,2269,4558,3971,3481
2019.03.28.10,948,268,221,385,2239,8354,188,12603,2267,3659,1755,3211
2019.03.28.11,946,268,223,385,2457,9227,68,13574,2265,3424,474,3028
2019.03.28.12,946,265,223,385,2669,9574,84,14146,2265,3125,-313,3057
2019.03.28.13,948,264,222,385,2988,8693,95,13595,2265,2987,-27,2974
2019.03.28.14,947,257,226,384,2995,8475,274,13558,2265,2956,-192,3037
2019.03.28.15,945,241,226,387,3482,7857,458,13596,2267,2890,-8,2918
2019.03.28.16,944,248,227,385,3424,8022,462,13712,2266,3139,30,2970
2019.03.28.17,945,254,227,388,3288,7661,455,13218,2268,3592,889,3093
2019.03.28.18,945,253,228,434,2874,6030,399,11163,2268,4317,2458,3528
2019.03.28.19,947,253,229,442,2644,1711,127,6353,2268,5703,6479,3742
2019.03.28.20,947,243,232,599,2321,0,0,4342,2268,6651,8864,4094
2019.03.28.21,946,242,235,631,2231,0,0,4285,2266,6657,8946,4160
2019.03.28.22,947,249,236,630,2340,0,0,4402,2265,6339,8451,3824
2019.03.28.23,949,252,237,461,2722,0,0,4621,2267,5831,7172,3553
2019.03.28.24,949,255,237,428,3085,0,0,4954,2269,4663,6414,3516
