Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.05.05.01,868,271,213,314,1623,0,0,3257,2274,4048,9439,2469
2020.05.05.02,858,282,213,314,2184,0,0,3819,2274,3171,8810,2336
2020.05.05.03,853,284,213,311,2393,0,0,4022,2273,2727,8506,2210
2020.05.05.04,852,286,214,309,2071,0,0,3698,2272,2757,8501,2227
2020.05.05.05,855,285,214,307,1960,0,0,3585,2271,3004,8414,2423
2020.05.05.06,855,278,211,312,1772,0,0,3397,2273,3101,8779,2972
2020.05.05.07,869,282,211,314,1432,1303,31,4442,2274,3293,8313,2935
2020.05.05.08,900,285,210,314,1101,5940,288,9037,2273,2981,5413,2210
2020.05.05.09,893,265,205,308,1053,9208,371,12303,2273,2733,2875,1889
2020.05.05.10,839,242,203,308,999,10246,359,13196,2275,2791,1779,1857
2020.05.05.11,855,234,202,310,855,10731,368,13556,2275,3083,1207,1735
2020.05.05.12,890,286,202,312,766,11000,377,13832,2275,3052,1339,1729
2020.05.05.13,897,308,203,305,551,11050,376,13691,2275,3519,1987,1770
2020.05.05.14,891,305,208,303,567,11017,375,13666,2275,3905,2739,1849
2020.05.05.15,888,307,208,308,890,10893,374,13868,2273,4390,3293,1853
2020.05.05.16,888,305,212,309,1545,10403,372,14034,2271,4981,3453,2092
2020.05.05.17,889,315,214,316,2128,9672,373,13907,2270,5278,4276,2395
2020.05.05.18,890,319,215,319,3021,7970,373,13106,2272,6092,5557,2511
2020.05.05.19,890,312,213,318,3718,3651,373,9477,2272,7867,7044,3596
2020.05.05.20,892,315,215,313,4403,364,13,6515,2273,8177,8741,4090
2020.05.05.21,896,316,211,310,4685,0,0,6406,2274,7523,9163,4109
2020.05.05.22,910,305,212,309,4632,0,0,6350,2273,6623,8895,3761
2020.05.05.23,919,290,212,305,4597,0,0,6306,2274,4707,9309,3174
2020.05.05.24,928,293,212,305,4583,0,0,6303,2274,3865,8474,2719
