Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.02.07.01,911,317,224,177,612,0,0,2203,2276,6968,9265,1039
2020.02.07.02,912,319,224,178,612,0,0,2207,2275,6205,9462,954
2020.02.07.03,913,317,224,177,612,0,0,2206,2274,5960,9331,958
2020.02.07.04,915,312,225,178,612,0,0,2204,2274,6073,9232,957
2020.02.07.05,914,304,225,196,612,0,0,2213,2275,6819,9134,1080
2020.02.07.06,914,301,223,215,612,0,0,2226,2275,8114,9220,1423
2020.02.07.07,915,305,225,250,612,34,0,2341,2275,9676,9521,2080
2020.02.07.08,912,305,224,194,612,2608,19,4873,2276,8967,8861,1922
2020.02.07.09,909,305,224,185,612,7067,99,9400,2277,6858,6154,927
2020.02.07.10,906,296,220,179,612,8720,196,11129,2277,4941,4820,851
2020.02.07.11,905,284,223,181,612,8699,211,11114,2276,4039,4631,860
2020.02.07.12,898,293,223,182,612,8710,211,11129,2275,3573,4738,609
2020.02.07.13,893,296,223,178,612,8516,213,10931,2275,3333,4691,620
2020.02.07.14,890,296,223,140,612,8869,213,11243,2274,2886,4770,732
2020.02.07.15,898,296,223,139,612,8799,212,11179,2274,3319,4955,576
2020.02.07.16,898,294,225,141,612,7526,193,9889,2273,4377,5463,865
2020.02.07.17,899,311,227,196,612,3232,78,5556,2273,7310,7691,1360
2020.02.07.18,903,297,224,226,612,176,0,2438,2273,9611,9601,2339
2020.02.07.19,905,291,226,262,612,49,0,2345,2274,10519,9802,2463
2020.02.07.20,908,289,230,229,612,44,0,2312,2274,10526,9491,2300
2020.02.07.21,910,287,229,221,612,0,0,2225,2276,10327,9556,1758
2020.02.07.22,911,284,229,201,612,0,0,2201,2273,10038,9333,1418
2020.02.07.23,911,290,225,196,612,0,0,2196,2271,9020,9325,1085
2020.02.07.24,912,285,228,189,612,0,0,2189,2270,7700,9440,899
