Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.12.26.01,990,365,231,157,2573,0,18,4334,2268,5326,6149,1843
2018.12.26.02,991,364,232,160,2476,0,0,4223,2268,5067,5834,1789
2018.12.26.03,990,365,231,160,2014,0,0,2770,2269,6176,5798,1842
2018.12.26.04,989,368,231,158,1598,0,0,3344,2268,5500,5877,1922
2018.12.26.05,989,370,231,192,1417,0,0,3199,2270,5981,5996,2082
2018.12.26.06,989,374,231,230,1465,0,0,3289,2270,6360,6598,2413
2018.12.26.07,990,377,228,245,1425,0,0,3265,2270,6462,8287,2578
2018.12.26.08,989,373,221,247,1247,1332,0,4409,2269,6580,8232,2390
2018.12.26.09,990,369,221,245,852,5249,193,8119,2269,5785,5618,2184
2018.12.26.10,989,334,222,218,623,7130,373,9889,2268,4807,4620,1950
2018.12.26.11,986,325,221,199,550,7382,421,10084,2268,4249,5071,1633
2018.12.26.12,985,321,224,205,484,7163,423,9805,2267,4168,4954,1584
2018.12.26.13,983,320,226,195,629,7092,397,9842,2267,4164,4515,1538
2018.12.26.14,982,324,224,199,1068,6889,245,9931,2267,4079,4423,1589
2018.12.26.15,982,324,224,194,1126,6548,234,9632,2265,4230,4858,1615
2018.12.26.16,981,327,223,233,1360,3345,68,6537,2264,5994,6357,2116
2018.12.26.17,983,328,226,286,2242,454,0,4519,2265,7757,7432,2890
2018.12.26.18,984,325,226,345,2157,0,0,4037,2265,8606,9309,3567
2018.12.26.19,984,329,227,339,2004,0,0,3883,2265,9054,9327,3570
2018.12.26.20,984,329,220,345,2672,0,0,4550,2264,8323,9072,3397
2018.12.26.21,985,327,221,316,2588,0,0,4437,2266,8087,9188,2953
2018.12.26.22,987,329,225,210,2347,0,0,4098,2269,8280,8862,2535
2018.12.26.23,988,325,223,191,2072,0,0,3799,2268,8314,7597,2225
2018.12.26.24,988,320,223,152,2631,0,0,4314,2268,7180,6621,2047
