Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.09.20.01,994,302,210,213,1458,0,0,3157,2256,8180,9356,1133
2020.09.20.02,995,302,212,212,1301,0,0,2985,2258,7602,9279,823
2020.09.20.03,996,302,211,213,1265,0,0,2951,2260,6985,9267,689
2020.09.20.04,998,301,211,208,1264,0,0,2952,2260,6620,9273,505
2020.09.20.05,1000,307,211,172,1126,0,0,2784,2260,6780,9033,442
2020.09.20.06,1000,315,211,214,1009,0,0,2711,2261,6941,9020,381
2020.09.20.07,1001,321,210,212,856,12,0,2612,2259,7083,9163,396
2020.09.20.08,1001,327,209,176,557,2036,43,4156,2257,6447,8323,238
2020.09.20.09,996,334,209,176,550,6433,267,8760,2257,5228,5570,40
2020.09.20.10,990,329,209,178,502,8972,347,11452,2257,4980,3499,-4
2020.09.20.11,986,327,209,136,322,9968,369,12299,2258,5139,3075,39
2020.09.20.12,985,333,209,134,279,10230,369,12537,2256,5209,3754,17
2020.09.20.13,981,336,208,159,272,10241,366,12562,2251,5573,4517,204
2020.09.20.14,977,334,208,175,296,10193,360,12545,2248,6291,4831,611
2020.09.20.15,974,334,208,212,333,9960,353,12390,2247,7315,5554,834
2020.09.20.16,973,336,205,210,427,9299,330,11828,2250,8846,6645,916
2020.09.20.17,974,336,191,221,717,7816,279,10624,2248,10603,7380,1269
2020.09.20.18,981,338,191,240,1126,4367,153,7598,2243,12891,8224,2314
2020.09.20.19,975,337,200,240,1491,609,0,3956,2244,14220,9306,2907
2020.09.20.20,969,337,208,240,1604,0,0,3328,2246,14036,9559,2994
2020.09.20.21,980,337,207,240,1623,0,0,3345,2246,13363,9212,2561
2020.09.20.22,981,335,206,229,1519,0,0,3245,2246,12921,8702,1916
2020.09.20.23,980,323,206,204,1369,0,0,3049,2248,11900,8453,1238
2020.09.20.24,1004,310,207,185,1322,0,0,2990,2252,10077,8333,1101
