Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.09.13.01,904,339,207,205,372,0,0,1988,2243,10076,8154,1143
2020.09.13.02,905,334,208,202,348,0,0,1964,2243,8934,8101,1118
2020.09.13.03,907,337,209,201,370,0,0,1982,2244,8452,7817,1023
2020.09.13.04,909,339,209,201,329,0,0,1952,2244,8286,7494,986
2020.09.13.05,908,342,202,225,314,0,0,1952,2245,8174,7435,938
2020.09.13.06,909,357,192,226,275,0,0,1915,2245,8052,7676,935
2020.09.13.07,907,371,191,221,371,37,0,2082,2245,7896,7983,867
2020.09.13.08,906,369,191,174,249,1855,129,3713,2244,7335,7686,339
2020.09.13.09,902,367,192,177,226,5226,334,7262,2243,6125,6062,77
2020.09.13.10,896,364,192,180,194,7614,371,9727,2244,5699,4481,-23
2020.09.13.11,889,353,188,172,264,8831,369,11018,2245,5379,3726,-29
2020.09.13.12,887,349,190,167,317,9403,372,11670,2243,5328,3637,-42
2020.09.13.13,883,341,190,165,366,9545,372,11851,2243,5392,4396,-55
2020.09.13.14,883,335,198,149,492,9525,372,11961,2241,5930,5010,145
2020.09.13.15,882,326,207,144,564,9135,365,11655,2240,6640,5536,757
2020.09.13.16,887,315,206,174,517,8123,354,10639,2241,8331,6572,882
2020.09.13.17,892,312,206,177,622,6286,324,8930,2242,10262,7531,1172
2020.09.13.18,892,312,207,213,747,3253,222,6025,2244,11990,8927,1874
2020.09.13.19,894,312,207,220,706,560,25,3011,2245,13091,10003,2538
2020.09.13.20,896,313,207,222,969,0,0,2549,2245,13133,10226,2671
2020.09.13.21,897,313,207,214,1287,0,0,2873,2244,12953,9409,2356
2020.09.13.22,898,313,206,176,1550,0,0,3104,2245,11823,8826,2111
2020.09.13.23,901,296,206,171,1587,0,0,3133,2247,11211,7972,1565
2020.09.13.24,905,285,207,171,1455,0,0,3000,2248,10262,7699,1143
