Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.03.17.01,948,268,213,152,1473,0,0,3017,2244,10202,5161,867
2020.03.17.02,950,268,213,150,1345,0,0,2890,2245,9869,4739,846
2020.03.17.03,950,270,213,148,1119,0,0,2664,2246,10034,4324,819
2020.03.17.04,951,268,212,143,1144,0,0,2683,2246,10135,4052,846
2020.03.17.05,968,261,212,107,973,0,0,2485,2247,10759,3998,1047
2020.03.17.06,969,253,211,118,959,0,0,2472,2247,11511,4370,1221
2020.03.17.07,970,260,211,161,850,0,7,2431,2247,13025,4621,1468
2020.03.17.08,970,263,210,195,849,1086,48,3621,2247,12837,4498,1639
2020.03.17.09,968,264,211,196,1116,4609,49,7413,2247,10526,3369,1142
2020.03.17.10,966,254,211,155,882,6885,48,9401,2246,8896,2333,878
2020.03.17.11,966,248,210,142,885,8107,48,10606,2247,8488,1395,469
2020.03.17.12,964,247,212,145,1066,8319,46,10999,2246,7841,1070,282
2020.03.17.13,962,223,214,147,1282,7950,126,10903,2242,7753,877,243
2020.03.17.14,963,222,214,142,1493,7937,170,11142,2241,7421,664,293
2020.03.17.15,964,220,212,140,1550,7601,119,10806,2240,7487,1106,272
2020.03.17.16,964,227,211,145,1541,7099,81,10269,2240,7607,1668,271
2020.03.17.17,936,252,213,149,1193,6791,51,9584,2240,8486,1493,713
2020.03.17.18,965,263,215,175,959,4398,50,7026,2240,9963,2981,1251
2020.03.17.19,964,263,215,180,963,794,50,3428,2240,11879,5335,2189
2020.03.17.20,964,260,215,211,1060,12,15,2738,2242,12933,6158,2617
2020.03.17.21,949,264,214,176,1100,0,0,2668,2243,13096,6091,2315
2020.03.17.22,949,264,214,156,1574,0,0,3123,2243,12364,5938,1765
2020.03.17.23,950,251,214,106,1833,0,0,3320,2243,11743,5289,1375
2020.03.17.24,956,245,214,99,2046,0,0,3525,2243,10449,5129,1080
