Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.06.17.01,861,335,183,300,3527,0,0,5153,2272,4496,9340,1973
2020.06.17.02,861,335,183,301,3606,0,0,5244,2272,3687,9250,1794
2020.06.17.03,864,336,184,301,3827,0,0,5449,2271,2816,9242,1748
2020.06.17.04,866,335,184,303,4131,0,0,5750,2271,2441,8915,1757
2020.06.17.05,866,344,181,303,4650,0,0,6273,2271,2411,8536,1829
2020.06.17.06,869,351,182,303,5015,7,0,6694,2271,2649,8344,2140
2020.06.17.07,871,365,180,302,4798,2149,19,8460,2272,2935,7348,1908
2020.06.17.08,869,363,179,276,4243,6187,200,12164,2272,2427,5754,1298
2020.06.17.09,865,362,176,272,3539,8846,322,14309,2272,2353,4085,1249
2020.06.17.10,868,352,171,247,2763,10464,348,15168,2272,2369,3284,1216
2020.06.17.11,865,344,162,255,2217,11200,362,15402,2271,2229,3188,1219
2020.06.17.12,862,351,170,254,1973,11489,370,15462,2269,2319,3073,1094
2020.06.17.13,861,352,176,292,1936,11473,373,15467,2268,2412,2901,1075
2020.06.17.14,860,359,180,292,2027,11478,373,15567,2270,2890,2608,1126
2020.06.17.15,859,361,181,256,1999,11290,369,15326,2270,3472,3034,1188
2020.06.17.16,860,367,182,292,2028,10913,364,15032,2270,4355,3501,1327
2020.06.17.17,859,362,182,295,2416,10212,350,14700,2269,5236,4021,1641
2020.06.17.18,859,356,183,323,2994,8869,303,13966,2270,5916,4758,2295
2020.06.17.19,859,357,183,367,3346,5538,201,11107,2270,6796,6721,3547
2020.06.17.20,861,357,183,381,3633,1332,31,6944,2269,9146,8518,3715
2020.06.17.21,863,356,183,370,3682,13,0,5479,2270,9673,9272,3713
2020.06.17.22,866,353,183,346,3636,0,0,5365,2271,9050,9570,3372
2020.06.17.23,867,335,184,311,3509,0,0,5192,2270,7714,9487,2827
2020.06.17.24,867,326,183,305,3259,0,0,4912,2272,6683,9236,2154
