Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2020.06.11.01,815,336,194,333,2882,0,0,4529,2279,8063,8757,2477
2020.06.11.02,816,338,194,325,2817,0,0,4451,2277,7245,8666,1993
2020.06.11.03,818,337,194,324,2742,0,0,4381,2277,6697,8489,1638
2020.06.11.04,818,338,195,326,2484,0,0,4149,2275,6729,8460,1385
2020.06.11.05,821,341,189,327,2094,0,0,3754,2273,7072,8882,1161
2020.06.11.06,821,344,185,336,1758,14,0,3450,2273,7412,9216,1268
2020.06.11.07,822,359,185,344,1652,2028,90,5256,2273,7259,8079,1334
2020.06.11.08,818,360,185,338,1523,6341,226,9563,2272,6146,5955,1118
2020.06.11.09,813,353,184,346,1375,9035,251,12262,2272,5839,4289,1125
2020.06.11.10,809,334,184,346,1234,10152,268,13287,2272,6077,3725,1165
2020.06.11.11,809,333,185,345,1163,10746,356,13915,2273,6209,3865,1287
2020.06.11.12,806,341,184,345,1050,11003,376,14104,2272,7016,3985,1406
2020.06.11.13,802,342,184,344,1035,11100,372,14155,2269,7089,4765,1869
2020.06.11.14,800,342,186,343,1338,11053,370,14427,2270,7939,5010,2369
2020.06.11.15,799,340,186,342,1463,10889,367,14378,2271,9711,4831,2630
2020.06.11.16,796,347,186,343,2219,10491,367,14726,2272,11008,4579,2859
2020.06.11.17,793,362,186,355,2619,9702,357,14415,2272,11942,4394,3339
2020.06.11.18,797,362,186,406,2766,8241,345,13208,2273,13060,4927,3494
2020.06.11.19,799,363,187,408,2873,4811,268,9990,2274,14309,6113,4090
2020.06.11.20,821,362,188,406,2530,1031,61,5584,2274,15763,7286,4493
2020.06.11.21,842,355,189,394,1994,0,0,3788,2273,15732,8166,4151
2020.06.11.22,846,346,189,403,1795,0,0,3537,2274,14890,7986,3821
2020.06.11.23,850,332,188,381,1707,0,0,3425,2275,12588,8522,3016
2020.06.11.24,851,327,188,340,1897,0,0,3550,2274,9874,8824,2680
