Timestamp,Geothermal,Biomass,Biogas,Small Hydro,Wind Total,Solar PV,Solar Thermal,Renewables,Nuclear,Thermal,Imports,Hydro
2018.12.17.01,995,328,221,184,287,0,0,2015,2256,7906,6467,1780
2018.12.17.02,996,327,220,179,412,0,0,2134,2258,7520,6136,1605
2018.12.17.03,998,330,220,175,682,0,0,1407,2257,8117,5920,1578
2018.12.17.04,998,331,220,162,877,0,0,2588,2256,7216,5820,1569
2018.12.17.05,998,330,221,164,641,0,0,2354,2256,7645,6104,1687
2018.12.17.06,1000,329,221,321,949,0,0,2820,2256,8475,5964,2087
2018.12.17.07,999,330,221,391,970,0,0,2911,2254,8716,7685,2260
2018.12.17.08,1001,330,221,387,774,875,0,3588,2252,9107,7904,2269
2018.12.17.09,999,332,217,264,677,2146,0,4635,2251,8746,7680,1976
2018.12.17.10,998,325,218,254,742,3160,0,5697,2249,8291,6804,1654
2018.12.17.11,997,323,219,252,763,3364,3,5921,2249,7876,6333,1646
2018.12.17.12,996,314,218,206,1054,4207,21,7016,2249,7335,5343,1624
2018.12.17.13,995,316,217,189,1249,4703,22,7691,2249,7072,4719,1670
2018.12.17.14,995,323,217,188,1463,5260,28,8474,2248,6976,4365,1652
2018.12.17.15,992,327,219,225,1614,4641,40,8058,2248,7340,4514,1971
2018.12.17.16,995,329,220,221,1557,2492,39,5853,2247,8472,6181,2092
2018.12.17.17,996,332,219,411,1726,244,0,3928,2247,9681,7975,2528
2018.12.17.18,997,328,219,454,1825,0,0,3823,2248,10687,9207,2956
2018.12.17.19,998,330,218,459,2438,0,0,4443,2248,10763,8791,2831
2018.12.17.20,999,332,218,355,2732,0,0,4636,2247,10247,8778,2683
2018.12.17.21,1000,330,218,319,2802,0,0,4669,2245,9661,8926,2407
2018.12.17.22,1000,333,219,305,2823,0,0,4680,2244,8856,8294,2307
2018.12.17.23,1000,328,219,225,2897,0,0,4669,2245,8336,6802,2134
2018.12.17.24,1001,326,219,247,2564,0,0,4357,2244,6971,6650,2145
