12/06/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		734		291		210		215		579		0		0		
	2		734		293		210		179		492		0		0		
	3		734		287		206		178		478		0		0		
	4		734		283		212		178		499		0		0		
	5		734		288		213		178		482		0		0		
	6		734		300		214		254		487		0		0		
	7		733		308		214		287		501		0		0		
	8		733		305		213		293		453		1153		0		
	9		733		307		214		302		405		3690		0		
	10		733		310		214		234		362		5228		59		
	11		733		310		214		216		448		5571		294		
	12		732		309		213		212		468		5577		204		
	13		731		309		213		209		494		4916		138		
	14		730		307		213		213		625		4155		88		
	15		731		309		212		215		616		3377		0		
	16		729		306		213		257		682		1785		0		
	17		729		311		213		289		785		128		0		
	18		727		313		214		353		545		0		0		
	19		728		330		214		315		667		0		0		
	20		729		350		214		311		902		0		0		
	21		728		352		214		297		1196		0		0		
	22		727		348		210		285		985		0		0		
	23		727		336		214		268		612		0		0		
	24		726		325		216		234		627		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1991		1122		9800		7060		1573						
	2		1869		1122		9488		6891		1381						
	3		1844		1123		9361		6647		1258						
	4		1865		1124		9310		6473		1333						
	5		1853		1124		9620		6463		1588						
	6		1946		1125		9747		7190		2148						
	7		2031		1126		11259		7828		2295						
	8		3150		1125		12222		6833		2192						
	9		5651		1125		10651		5565		1875						
	10		7140		1125		9946		4677		1306						
	11		7785		1124		9548		3982		1117						
	12		7715		1124		9275		4284		1069						
	13		7010		1124		10043		4909		1075						
	14		6332		1123		11070		5461		1118						
	15		5460		1123		11625		5937		1408						
	16		3973		1124		11725		6974		2293						
	17		2455		1123		12579		8111		2915						
	18		2114		1124		13493		8741		3133						
	19		2214		1124		12676		9125		3203						
	20		2463		1124		12316		8685		3179						
	21		2743		1124		11748		8533		2891						
	22		2510		1123		11226		8617		2577						
	23		2113		1123		10583		8325		2350						
	24		2082		1123		9875		7755		1945						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
