10/14/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		972		316		204		281		2446		0		0		
	2		974		315		206		283		2757		0		0		
	3		975		315		207		293		2852		0		0		
	4		974		318		207		293		2570		0		0		
	5		975		319		205		293		2153		0		0		
	6		976		327		197		295		1857		0		0		
	7		976		340		195		295		1684		0		0		
	8		977		342		192		288		1505		1377		10		
	9		976		338		193		287		1264		5743		209		
	10		972		337		191		261		841		8500		317		
	11		970		339		192		247		546		9266		360		
	12		969		336		204		246		475		9495		366		
	13		945		340		213		252		596		9524		369		
	14		940		340		214		255		674		9356		367		
	15		942		340		214		265		799		9468		353		
	16		943		339		214		279		761		8916		316		
	17		943		343		214		277		670		6962		226		
	18		945		339		214		276		644		2304		60		
	19		947		339		214		291		1250		46		0		
	20		950		340		214		295		1702		0		0		
	21		952		337		213		296		2079		0		0		
	22		952		339		213		297		2046		0		0		
	23		953		323		212		306		1631		0		0		
	24		952		315		213		292		1375		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4183		1134		6509		6409		1677						
	2		4498		1135		5983		5978		1570						
	3		4605		1134		5701		5867		1409						
	4		4325		1134		6447		5761		1327						
	5		3907		1134		7005		6085		1469						
	6		3614		1134		7612		6089		2216						
	7		3462		1134		8558		6970		2768						
	8		4692		1134		8322		7314		2842						
	9		9009		1134		6951		5541		1791						
	10		11418		1135		5966		4348		1165						
	11		11920		1135		5514		3913		1096						
	12		12090		1134		5562		4031		792						
	13		12238		1134		5625		3734		836						
	14		12146		1133		5675		3668		1163						
	15		12382		1132		5950		3505		1408						
	16		11768		1132		6574		4203		1554						
	17		9635		1131		8617		4922		1869						
	18		4782		1131		11612		6402		3170						
	19		3086		1132		12617		7402		3744						
	20		3458		1133		12377		7468		3785						
	21		3835		1133		11642		7260		3428						
	22		3806		1133		10861		7031		3031						
	23		3383		1133		10132		6688		2578						
	24		3106		1134		9515		6014		2387						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
