02/13/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		889		336		223		162		612		0		0		
	2		890		327		223		162		612		0		0		
	3		890		330		220		163		612		0		0		
	4		891		333		220		160		612		0		0		
	5		891		344		220		163		612		0		0		
	6		891		344		220		177		612		0		0		
	7		891		347		220		213		612		92		0		
	8		891		324		217		175		612		3030		31		
	9		890		312		218		167		612		7138		121		
	10		890		307		218		157		612		8880		209		
	11		912		307		219		167		612		9120		213		
	12		913		314		216		169		612		9073		215		
	13		911		321		213		169		612		8996		215		
	14		911		325		218		171		612		9131		214		
	15		910		334		221		170		612		8710		212		
	16		909		339		221		173		612		7413		199		
	17		912		349		221		197		612		3343		101		
	18		911		349		221		244		612		239		0		
	19		910		349		212		239		612		0		0		
	20		911		342		211		201		612		0		0		
	21		913		339		211		182		612		0		0		
	22		913		337		211		170		612		0		0		
	23		912		336		210		170		612		0		0		
	24		913		333		209		163		612		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2187		2271		8608		7315		1178						
	2		2177		2270		7950		7470		1113						
	3		2179		2271		7896		7190		1104						
	4		2178		2270		8049		7031		1101						
	5		2190		2270		8540		7069		1125						
	6		2205		2269		10331		6503		1536						
	7		2374		2269		12046		6513		2202						
	8		5281		2269		10554		6228		1899						
	9		9458		2269		7382		5091		963						
	10		11272		2270		5494		4643		522						
	11		11550		2265		4717		4532		284						
	12		11513		2261		4349		4133		340						
	13		11438		2218		4246		4082		303						
	14		11583		1884		4422		4188		354						
	15		11168		1529		5068		4588		410						
	16		9866		1187		5898		6014		507						
	17		5735		1138		8099		7979		1412						
	18		2575		1138		11063		9241		2519						
	19		2287		1137		12257		9694		2632						
	20		1911		1137		12731		9398		2470						
	21		1620		1137		13149		8767		2306						
	22		2208		1106		12440		8437		1754						
	23		2204		1103		10884		8823		1425						
	24		2195		1103		9380		8823		1406						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
