12/13/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		747		337		199		191		1984		0		0		
	2		747		336		203		191		2120		0		0		
	3		748		334		203		190		2214		0		0		
	4		748		335		204		192		2005		0		0		
	5		748		333		204		206		1744		0		0		
	6		748		345		204		304		1815		0		0		
	7		748		353		202		320		1792		0		0		
	8		748		348		202		320		1719		1667		0		
	9		747		354		203		321		1392		4909		34		
	10		745		346		205		273		1388		6050		330		
	11		744		346		205		258		1438		6261		402		
	12		744		333		205		257		1689		6527		280		
	13		744		333		206		225		2137		6260		277		
	14		744		337		206		267		2361		5483		375		
	15		743		341		206		298		2700		5144		265		
	16		741		336		207		337		2562		2925		64		
	17		741		338		211		342		2522		219		0		
	18		742		343		212		394		2628		0		0		
	19		742		341		214		359		2361		0		0		
	20		742		342		214		355		2207		0		0		
	21		741		344		214		356		2161		0		0		
	22		741		350		214		357		2363		0		0		
	23		743		328		214		328		2630		0		0		
	24		746		328		214		285		2467		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3431		1099		7437		7843		1772						
	2		3562		1100		7265		7420		1418						
	3		3653		1101		7124		7055		1278						
	4		3446		1101		7423		6750		1401						
	5		3196		1101		7933		6796		1607						
	6		3376		1102		8511		6992		2093						
	7		3414		1101		9479		8189		2284						
	8		5004		1102		9416		7765		2226						
	9		7959		1102		8693		5212		2143						
	10		9336		1102		8372		3979		1924						
	11		9655		1101		7252		4639		1778						
	12		10036		1102		7188		4407		1605						
	13		10182		1101		7214		4382		1493						
	14		9773		1101		7309		4837		1515						
	15		9698		1101		7512		4855		1732						
	16		7171		1102		8455		6495		2233						
	17		4373		1102		9576		8627		3169						
	18		4295		1102		9952		10073		3294						
	19		3993		1102		9969		9871		3476						
	20		3835		1102		9719		9765		3375						
	21		3791		1102		9504		9727		2976						
	22		4000		1103		9591		8666		2701						
	23		4218		1102		9331		7493		2327						
	24		4014		1102		9121		6704		1848						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
