11/06/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		481		319		210		274		660		0		0		
	2		482		317		210		283		612		0		0		
	3		481		316		210		293		576		0		0		
	4		481		317		209		292		604		0		0		
	5		482		321		209		295		578		0		0		
	6		483		332		209		309		470		0		0		
	7		483		347		208		328		407		500		0		
	8		484		349		202		324		318		3768		162		
	9		473		349		197		256		330		7388		388		
	10		424		352		200		238		479		8307		433		
	11		407		352		196		237		634		8409		429		
	12		407		351		200		238		650		8328		423		
	13		457		346		199		241		549		8503		407		
	14		472		349		203		255		535		8273		401		
	15		497		348		203		266		885		7756		335		
	16		518		348		204		263		794		4846		105		
	17		520		352		193		268		969		829		9		
	18		522		349		197		276		741		0		0		
	19		530		348		200		267		762		0		0		
	20		524		348		213		265		717		0		0		
	21		524		344		218		263		687		0		0		
	22		523		342		217		266		896		0		0		
	23		522		330		217		266		860		0		0		
	24		524		319		217		246		778		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1904		1111		10301		6027		1657						
	2		1862		1111		10371		5545		1408						
	3		1835		1112		10237		5088		1556						
	4		1862		1113		10301		4885		1617						
	5		1841		1113		10509		5053		1763						
	6		1756		1114		11231		5652		2057						
	7		2273		1116		12166		5860		2391						
	8		5607		1119		10724		5292		1977						
	9		9381		1114		9244		3992		961						
	10		10433		1112		8706		3736		593						
	11		10664		1111		8275		3488		608						
	12		10597		1110		8582		3658		405						
	13		10702		1109		8651		3736		422						
	14		10489		1111		9022		3778		909						
	15		10291		1109		9103		4293		1182						
	16		7077		1109		11148		5292		1924						
	17		3140		1111		13216		7064		2743						
	18		2047		1111		14792		7793		3012						
	19		2066		1110		14217		8465		2643						
	20		2025		1110		13776		8374		2434						
	21		1994		1111		13410		7980		2302						
	22		2202		1112		12604		7683		1871						
	23		2153		1115		11692		6932		1741						
	24		2041		1114		10723		6397		1804						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
