11/20/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		796		314		217		242		2219		0		0		
	2		795		313		202		237		2037		0		0		
	3		785		317		199		237		2105		0		0		
	4		732		314		200		238		2446		0		0		
	5		709		317		209		243		2689		0		0		
	6		711		327		213		249		2747		0		0		
	7		712		336		213		249		2690		78		0		
	8		712		322		212		246		2674		1267		0		
	9		711		320		204		225		2811		2555		0		
	10		710		319		201		222		2696		3296		0		
	11		710		316		202		219		2519		3743		0		
	12		710		286		203		220		2771		4627		0		
	13		713		277		205		224		2829		4652		0		
	14		715		281		206		206		2687		4505		0		
	15		716		288		206		226		2658		3617		0		
	16		717		305		205		220		2334		1563		0		
	17		718		319		203		252		2196		125		0		
	18		719		324		205		262		2065		0		0		
	19		719		323		205		264		1894		0		0		
	20		720		320		211		265		1766		0		0		
	21		720		321		212		245		1577		0		0		
	22		721		320		211		220		1550		0		0		
	23		720		309		210		218		1228		0		0		
	24		719		298		210		237		830		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3750		1106		8372		6018		1664						
	2		3546		1107		8076		6021		1452						
	3		3605		1108		8010		5729		1281						
	4		3890		1108		7842		5290		1360						
	5		4125		1108		7994		5071		1745						
	6		4205		1109		8663		5516		2097						
	7		4279		1110		9544		6740		2145						
	8		5434		1110		9422		6766		2219						
	9		6826		1111		9054		6164		1774						
	10		7444		1111		8594		5906		1656						
	11		7709		1112		8791		5449		1504						
	12		8816		1112		8188		5049		1285						
	13		8901		1111		8177		4985		1286						
	14		8601		1110		8801		5300		1090						
	15		7711		1110		9453		5673		1361						
	16		5344		1110		10030		7042		2087						
	17		3814		1109		10782		8182		2680						
	18		3533		1109		11725		8921		3007						
	19		3364		1108		11705		9153		2773						
	20		3240		1108		11256		9117		2829						
	21		3034		1109		11191		8798		2638						
	22		2980		1109		10556		8662		2304						
	23		2642		1109		10409		7471		2120						
	24		2251		1109		10000		6686		2018						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
