12/30/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		650		291		226		278		639		0		0		
	2		649		294		225		277		803		0		0		
	3		649		295		225		276		925		0		0		
	4		649		291		225		273		1168		0		0		
	5		649		292		225		275		1077		0		0		
	6		648		296		224		289		990		0		0		
	7		648		307		224		288		745		0		0		
	8		645		308		224		289		677		312		0		
	9		638		303		224		289		588		1573		57		
	10		631		304		221		267		598		2959		1		
	11		623		304		220		263		621		4363		0		
	12		625		309		221		262		657		5514		0		
	13		626		313		221		257		539		5931		0		
	14		618		316		221		250		474		5257		2		
	15		474		311		221		234		408		4950		54		
	16		452		314		221		244		452		2869		100		
	17		457		313		223		311		518		396		0		
	18		471		312		223		358		632		0		0		
	19		506		318		225		363		581		0		0		
	20		544		316		225		366		559		0		0		
	21		554		317		225		330		724		0		0		
	22		552		321		223		306		843		0		0		
	23		553		308		223		285		1038		0		0		
	24		552		304		223		255		1103		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2069		2273		8069		6816		1901						
	2		2233		2274		7989		6254		1628						
	3		2354		2273		7806		5836		1695						
	4		2589		2273		7608		5726		1697						
	5		2500		2274		7223		6535		1859						
	6		2429		2275		7813		7087		2062						
	7		2195		2275		8536		8010		2594						
	8		2454		2274		8939		8478		2711						
	9		3672		2274		9126		7985		2152						
	10		4981		2274		8656		6947		1902						
	11		6395		2275		8062		5757		1689						
	12		7589		2275		7431		4745		1575						
	13		7887		2276		7415		4128		1583						
	14		7139		2275		7743		4505		1448						
	15		6651		2275		7873		4914		1573						
	16		4652		2275		8578		6792		1895						
	17		2218		2273		10024		8429		2927						
	18		1961		2273		10806		9746		3628						
	19		1957		2273		10984		9664		3768						
	20		1976		2272		10775		9743		3470						
	21		2117		2272		10394		9447		3352						
	22		2211		2273		9763		9177		3069						
	23		2371		2273		9667		7720		2745						
	24		2403		2273		9206		7115		1971						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
