02/02/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		890		360		224		218		612		0		0		
	2		890		360		224		222		612		0		0		
	3		891		358		225		222		612		0		0		
	4		892		360		225		221		612		0		0		
	5		893		358		226		218		612		0		0		
	6		893		366		226		231		612		0		0		
	7		895		370		225		235		612		38		0		
	8		897		374		223		240		612		2006		4		
	9		894		374		224		227		612		5964		71		
	10		884		355		223		213		612		7379		99		
	11		890		346		223		210		612		7408		134		
	12		892		358		218		206		612		7600		134		
	13		891		352		222		190		612		6839		133		
	14		891		355		222		191		612		6343		132		
	15		889		359		222		189		612		7337		132		
	16		892		363		222		190		612		5966		67		
	17		892		374		222		226		612		2243		42		
	18		892		373		223		253		612		81		42		
	19		894		373		222		282		612		0		31		
	20		894		368		223		284		612		0		0		
	21		896		374		222		231		612		0		0		
	22		896		372		223		223		612		0		0		
	23		897		365		221		217		612		0		0		
	24		897		354		222		178		612		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2300		2271		6168		8659		919						
	2		2304		2271		6002		8555		742						
	3		2304		2271		5824		8593		575						
	4		2305		2271		5731		8458		581						
	5		2302		2270		5822		8367		589						
	6		2322		2271		5997		8525		762						
	7		2374		2272		6328		8848		768						
	8		4356		2271		6132		7452		583						
	9		8364		2271		4961		4923		299						
	10		9764		2272		4811		3512		215						
	11		9824		2271		5175		2362		147						
	12		10019		2270		5623		1158		160						
	13		9239		2270		6502		514		240						
	14		8745		2271		7121		483		289						
	15		9740		2271		7012		581		204						
	16		8311		2271		7616		1761		569						
	17		4611		2271		8050		5229		1448						
	18		2476		2272		8735		8522		1911						
	19		2409		2272		8964		9272		1961						
	20		2371		2271		8926		9328		1993						
	21		2325		2272		8931		8844		2603						
	22		2315		2274		8659		9052		1926						
	23		2300		2273		7944		8718		1463						
	24		2251		2273		7829		7962		1077						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
