01/28/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		889		336		212		211		2690		0		0		
	2		889		339		209		219		2452		0		0		
	3		889		340		209		217		2039		0		0		
	4		889		336		213		216		2089		0		0		
	5		890		339		212		220		1619		0		0		
	6		889		345		210		225		1617		0		0		
	7		888		351		210		280		1966		17		0		
	8		888		344		210		249		2587		1785		0		
	9		884		341		210		226		2909		4742		0		
	10		882		331		210		221		3278		6024		0		
	11		882		337		211		218		3303		6287		55		
	12		882		338		213		209		2877		7428		52		
	13		880		342		216		175		2824		7353		34		
	14		879		340		216		175		2573		7553		17		
	15		881		339		216		182		3338		7312		0		
	16		882		345		217		223		3415		5604		0		
	17		884		354		217		254		3214		2063		0		
	18		885		349		218		308		3594		54		0		
	19		887		349		217		310		3615		0		0		
	20		890		355		222		278		3551		0		0		
	21		896		351		224		240		3436		0		0		
	22		896		356		224		254		2787		0		0		
	23		895		335		224		229		2686		0		0		
	24		895		335		224		222		2637		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4330		2272		4872		8067		1521						
	2		4098		2272		4594		7949		1535						
	3		3684		2272		4539		8055		1544						
	4		3734		2272		4702		7732		1602						
	5		3271		2273		5583		7874		1696						
	6		3277		2274		6741		8158		1898						
	7		3713		2273		7603		8660		2595						
	8		6063		2273		7050		8267		2298						
	9		9313		2274		5918		6299		1396						
	10		10947		2274		5525		4153		1259						
	11		11293		2273		4758		4025		1096						
	12		11999		2273		4385		3471		896						
	13		11825		2273		4523		3167		958						
	14		11754		2273		4633		3104		994						
	15		12269		2272		4847		2677		857						
	16		10686		2272		5452		3982		1156						
	17		6987		2272		6976		6442		2127						
	18		5407		2272		8092		8393		2944						
	19		5373		2272		8419		8981		2936						
	20		5287		2271		8351		8915		2721						
	21		5136		2271		8190		8931		2225						
	22		4503		2273		7958		8842		1962						
	23		4355		2276		7109		8409		1602						
	24		4300		2276		6046		8177		1292						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
