05/14/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		886		309		215		317		3587		0		0		
	2		888		310		215		316		3223		0		0		
	3		888		308		215		318		3024		0		0		
	4		888		308		215		313		2964		0		0		
	5		889		308		215		314		2734		0		0		
	6		889		310		201		327		2741		0		0		
	7		890		314		186		333		2621		1520		53		
	8		886		314		184		323		2626		5226		281		
	9		882		313		180		323		2750		7681		366		
	10		879		295		170		323		2757		9014		303		
	11		874		277		175		325		2924		9755		241		
	12		873		276		174		325		3128		9924		325		
	13		837		276		183		327		3378		9873		346		
	14		806		278		183		326		3533		10021		370		
	15		811		284		184		325		4064		10169		362		
	16		802		288		186		326		4277		9771		333		
	17		827		299		193		331		4349		8724		361		
	18		838		299		207		327		4368		7064		331		
	19		821		299		208		325		4207		3941		206		
	20		803		304		211		331		4385		463		12		
	21		806		309		210		334		4551		0		0		
	22		823		301		210		333		4586		0		0		
	23		835		296		210		324		4395		0		0		
	24		845		302		210		316		4260		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5277		1617		3267		8882		2322						
	2		4915		1619		2948		9012		2000						
	3		4717		1616		2748		8894		1955						
	4		4651		1616		2525		8888		2012						
	5		4422		1652		2530		9132		2187						
	6		4446		1658		2415		9680		2604						
	7		5917		1645		2728		8591		2566						
	8		9840		1624		2201		6205		1962						
	9		12495		1624		2285		4186		1454						
	10		13185		1625		2969		2518		1436						
	11		14571		1625		2465		1256		1416						
	12		15025		1626		2340		787		1448						
	13		15221		1627		2519		685		1274						
	14		15519		1627		2181		778		1381						
	15		16199		1623		1943		572		1388						
	16		15982		1623		1907		1300		1426						
	17		14974		1624		2211		2399		1821						
	18		13044		1625		2936		4747		2102						
	19		10007		1627		2873		7839		2999						
	20		6509		1627		3811		9910		4157						
	21		6176		1628		4443		10009		4310						
	22		6220		1628		3858		10032		4051						
	23		6026		1629		3535		9731		3329						
	24		5900		1628		3250		9344		2636						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
