05/02/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		908		316		222		314		5009		0		0		
	2		910		320		222		314		4871		0		0		
	3		911		319		223		312		4747		0		0		
	4		909		323		223		312		4699		0		0		
	5		910		320		223		314		4501		0		0		
	6		910		324		224		315		4270		0		0		
	7		910		329		223		325		3987		1085		34		
	8		906		325		223		325		3758		5175		264		
	9		903		333		222		324		3775		6368		364		
	10		897		325		222		323		3916		6928		369		
	11		884		318		223		322		3847		7553		375		
	12		894		319		222		324		3646		8144		376		
	13		893		321		222		323		3849		8529		376		
	14		890		315		222		313		4339		8905		375		
	15		892		326		218		312		4789		8879		373		
	16		890		329		211		321		5045		9394		369		
	17		893		346		212		326		5064		9178		362		
	18		895		347		212		325		4625		8053		322		
	19		895		343		212		326		4439		3711		181		
	20		897		340		222		325		4119		284		0		
	21		901		330		223		328		3903		0		0		
	22		907		341		223		326		3724		0		0		
	23		919		345		223		319		3782		0		0		
	24		924		350		223		317		4324		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6735		2276		2695		7458		2480						
	2		6603		2276		2584		6927		2289						
	3		6474		2277		2500		6410		2445						
	4		6428		2277		2410		6135		2480						
	5		6231		2277		2449		6387		2261						
	6		6006		2277		2537		6281		2762						
	7		6892		2278		2279		5471		2764						
	8		10976		2278		2137		1881		2033						
	9		12289		2278		2160		733		1522						
	10		12980		2277		2119		-92		1388						
	11		13521		2275		2066		-744		1417						
	12		13926		2274		1880		-875		1331						
	13		14513		2274		1814		-1179		1381						
	14		15360		2275		1643		-1242		1185						
	15		15789		2275		1498		-1282		1426						
	16		16558		2276		1545		-1018		1419						
	17		16381		2277		1914		131		1521						
	18		14778		2279		2418		2230		2076						
	19		10108		2278		3305		6165		3097						
	20		6188		2278		3927		8985		3970						
	21		5650		2276		4474		9168		4078						
	22		5485		2275		4066		8792		3914						
	23		5553		2275		3527		8866		3124						
	24		6103		2275		3187		7501		2891						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
