02/06/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		846		346		226		182		612		0		0		
	2		846		358		227		178		612		0		0		
	3		847		358		227		177		612		0		0		
	4		848		367		227		177		612		0		0		
	5		848		365		227		193		612		0		0		
	6		848		366		227		213		612		0		0		
	7		847		366		223		254		612		22		0		
	8		846		364		216		231		612		2443		10		
	9		843		365		215		187		612		7168		82		
	10		841		355		215		177		612		8798		136		
	11		839		343		215		172		612		8673		254		
	12		837		353		214		172		612		8720		324		
	13		867		355		217		175		612		8560		333		
	14		895		323		218		179		612		8725		262		
	15		901		315		216		185		612		8481		129		
	16		900		321		218		186		612		7216		202		
	17		902		333		218		195		612		3112		105		
	18		906		330		222		255		612		107		0		
	19		910		326		220		257		612		0		0		
	20		910		325		228		256		612		0		0		
	21		910		324		226		250		612		0		0		
	22		910		323		226		191		612		0		0		
	23		910		320		226		175		612		0		0		
	24		910		318		226		174		612		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2178		2277		7264		9484		1093						
	2		2185		2280		6687		9401		1059						
	3		2184		2278		6478		9294		995						
	4		2195		2276		6768		8920		1006						
	5		2208		2276		7605		8573		1157						
	6		2229		2277		8897		8384		1875						
	7		2325		2277		10499		8802		2474						
	8		4723		2276		9601		8437		2282						
	9		9471		2275		6697		6653		942						
	10		11132		2276		5146		5559		501						
	11		11108		2276		4393		5136		528						
	12		11232		2275		3710		4897		529						
	13		11119		2274		3859		4796		343						
	14		11213		2275		3884		4596		466						
	15		10838		2274		4063		4960		534						
	16		9654		2274		5233		5013		898						
	17		5477		2274		7744		7483		1497						
	18		2431		2275		9803		9567		2584						
	19		2288		2276		10782		9918		2759						
	20		2294		2277		10762		9780		2517						
	21		2285		2277		10904		9386		2202						
	22		2224		2276		10398		9457		1659						
	23		2204		2277		9011		9649		1225						
	24		2202		2277		7759		9630		979						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
