04/23/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		909		295		228		244		3270		0		0		
	2		912		294		228		248		3206		0		0		
	3		912		296		228		258		3147		0		0		
	4		913		297		229		273		2982		0		0		
	5		911		295		229		275		2919		0		0		
	6		914		298		228		278		3122		0		0		
	7		917		300		227		288		2666		700		4		
	8		912		297		226		288		2794		4885		189		
	9		902		296		221		272		2714		8800		316		
	10		898		290		219		264		2684		9698		357		
	11		891		281		204		263		3066		9751		370		
	12		898		284		207		261		2930		10201		371		
	13		898		281		207		259		2878		10561		372		
	14		897		277		207		262		2794		10823		354		
	15		898		282		210		270		3017		11127		356		
	16		888		285		219		271		3222		10668		361		
	17		892		299		221		277		3251		9890		355		
	18		884		300		221		278		3361		7896		312		
	19		888		301		223		293		3089		3201		142		
	20		894		297		227		295		3244		185		0		
	21		896		302		226		295		3000		0		0		
	22		912		299		228		292		3460		0		0		
	23		915		292		228		280		3417		0		0		
	24		922		298		228		260		3218		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4911		2274		4528		6428		2413						
	2		4853		2273		4242		6502		2078						
	3		4806		2272		3967		6380		1921						
	4		4656		2272		3511		6758		1850						
	5		4591		2272		3633		6618		2168						
	6		4800		2272		3411		6383		2840						
	7		5102		2270		3224		7013		2915						
	8		9591		2270		2240		4421		2387						
	9		13521		2270		1849		1873		1550						
	10		14412		2272		1941		758		1287						
	11		14827		2273		1740		217		1278						
	12		15154		2272		1726		90		1232						
	13		15456		2272		1860		73		1265						
	14		15614		2272		1844		411		1376						
	15		16160		2272		2006		574		1349						
	16		15915		2272		2463		1288		1418						
	17		15186		2270		3149		2149		1875						
	18		13252		2271		3435		4295		2474						
	19		8138		2272		5300		7430		3656						
	20		5143		2275		6392		9198		4262						
	21		4699		2276		6602		9476		4319						
	22		5172		2276		6375		8297		3925						
	23		5103		2274		5412		7870		3481						
	24		4889		2273		5501		6759		2843						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
