02/15/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		915		323		186		155		612		0		0		
	2		917		325		186		148		612		0		0		
	3		918		326		187		146		612		0		0		
	4		917		325		187		147		612		0		0		
	5		918		331		187		147		612		0		0		
	6		918		333		187		167		612		0		0		
	7		917		331		187		169		612		113		0		
	8		917		329		187		163		612		3007		24		
	9		917		327		187		160		612		7490		154		
	10		914		316		187		112		612		9002		208		
	11		914		316		186		111		612		9211		211		
	12		910		318		186		110		612		8941		173		
	13		906		320		186		112		612		8775		195		
	14		908		314		186		109		612		8746		121		
	15		908		318		188		109		612		8246		77		
	16		908		321		189		108		612		7199		169		
	17		909		329		187		166		612		3374		103		
	18		912		328		186		186		612		183		0		
	19		915		327		187		224		612		0		0		
	20		917		327		185		189		612		0		0		
	21		918		329		187		172		612		0		0		
	22		919		330		188		158		612		0		0		
	23		920		330		188		113		612		0		0		
	24		921		325		187		109		612		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2153		1102		8774		8300		1070						
	2		2151		1091		8247		8119		1024						
	3		2151		1098		8026		7888		961						
	4		2151		1103		7716		7940		1032						
	5		2156		1103		7582		8222		1045						
	6		2177		1103		7890		8383		1273						
	7		2330		1103		7654		9351		1456						
	8		5238		1102		6941		7413		1393						
	9		9846		1102		4687		4672		1138						
	10		11351		1102		3852		3187		984						
	11		11561		1102		3411		3093		653						
	12		11250		1102		3890		2679		374						
	13		11105		1102		3839		2274		392						
	14		10997		1102		4054		2174		435						
	15		10458		1102		4900		2521		316						
	16		9506		1102		6062		2838		571						
	17		5681		1102		7445		5750		1361						
	18		2406		1102		9506		8500		2118						
	19		2228		1101		10159		9254		2368						
	20		2193		1100		10247		9075		2254						
	21		2181		1099		10034		9254		1899						
	22		2169		1103		9837		8953		1681						
	23		2123		1136		9604		8496		1218						
	24		2117		1136		8567		8365		1106						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
