03/15/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		952		296		212		149		1960		0		0		
	2		952		294		209		145		1650		0		0		
	3		951		295		206		140		1464		0		0		
	4		950		296		204		140		1219		0		0		
	5		952		296		203		141		1439		0		0		
	6		953		302		201		144		1416		0		0		
	7		956		315		199		147		1442		0		0		
	8		958		317		197		156		1517		620		0		
	9		958		317		195		160		1352		3209		0		
	10		956		297		190		128		1510		4964		148		
	11		953		285		190		129		1566		6099		270		
	12		952		279		190		128		1721		6453		295		
	13		951		277		190		126		2300		7354		264		
	14		950		278		194		126		2335		7170		406		
	15		949		276		196		137		2404		6962		383		
	16		950		282		203		121		2379		6380		413		
	17		952		294		210		121		2070		5910		427		
	18		952		292		212		157		2191		4270		339		
	19		953		276		208		171		1685		735		75		
	20		955		276		212		174		1317		0		0		
	21		956		287		212		216		1167		0		0		
	22		959		285		212		176		1254		0		0		
	23		959		273		211		168		1207		0		0		
	24		960		265		212		166		1138		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3565		2249		9473		4297		838						
	2		3247		2250		8926		4276		920						
	3		3052		2250		8739		4090		915						
	4		2804		2251		8776		3994		928						
	5		3022		2250		8635		3827		942						
	6		3008		2249		8989		3666		1131						
	7		3044		2249		9138		4156		1182						
	8		3765		2248		8901		4045		1165						
	9		6191		2247		7510		3449		1008						
	10		8194		2245		5521		3633		897						
	11		9492		2245		4311		3380		952						
	12		10019		2244		4531		3306		614						
	13		11462		2245		4102		2452		396						
	14		11458		2246		4098		2058		326						
	15		11306		2247		4239		1866		359						
	16		10727		2247		5081		1716		347						
	17		9983		2247		6092		2052		476						
	18		8414		2247		7236		2992		1016						
	19		4103		2247		10531		4933		1754						
	20		2903		2248		11729		5816		2372						
	21		2799		2247		11912		5918		2105						
	22		2847		2246		11694		5551		1820						
	23		2780		2246		11661		4802		1244						
	24		2700		2246		11023		4480		803						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
