11/17/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		709		297		232		257		1027		0		0		
	2		709		300		228		239		944		0		0		
	3		708		299		230		238		971		0		0		
	4		709		300		234		238		933		0		0		
	5		709		298		234		257		972		0		0		
	6		709		302		234		284		996		0		0		
	7		710		315		231		283		940		237		0		
	8		710		316		230		254		890		3415		114		
	9		710		314		230		254		717		7040		320		
	10		710		308		234		244		596		8034		389		
	11		706		309		233		242		635		8150		395		
	12		702		320		233		245		536		8087		393		
	13		701		317		234		250		495		8136		383		
	14		701		321		235		243		443		8142		364		
	15		700		320		234		244		412		7432		313		
	16		699		319		234		251		470		4153		173		
	17		701		320		230		295		487		481		0		
	18		704		323		233		320		533		0		0		
	19		708		327		236		319		558		0		0		
	20		708		310		237		319		622		0		0		
	21		708		282		237		299		706		0		0		
	22		708		312		237		283		729		0		0		
	23		708		315		237		276		815		0		0		
	24		708		308		237		244		824		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2479		1123		7999		7027		1487						
	2		2377		1122		7949		7054		1232						
	3		2403		1123		7710		6906		1139						
	4		2368		1123		7365		7011		1162						
	5		2424		1121		7350		6898		1236						
	6		2479		1119		7337		7066		1400						
	7		2716		1119		7346		7318		1391						
	8		5929		1117		6121		6150		819						
	9		9585		1115		5146		3799		539						
	10		10514		1114		5183		2692		535						
	11		10670		1110		4969		2911		557						
	12		10516		1099		5034		3310		597						
	13		10515		1100		5124		3827		574						
	14		10449		1101		5582		4243		668						
	15		9654		1101		6758		4983		721						
	16		6298		1100		8656		6619		1560						
	17		2515		1101		10345		8600		2757						
	18		2074		1101		11265		9500		3114						
	19		2107		1099		10929		9634		2924						
	20		2156		1099		10535		9289		2814						
	21		2195		1099		9997		9055		2614						
	22		2230		1100		9796		8558		2094						
	23		2312		1102		8671		8120		1976						
	24		2283		1102		7884		7769		1659						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
