11/23/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		747		317		199		261		707		0		0		
	2		746		315		199		260		684		0		0		
	3		748		316		199		263		765		0		0		
	4		748		317		200		259		789		0		0		
	5		748		316		200		266		771		0		0		
	6		748		329		200		303		857		0		0		
	7		748		345		200		305		792		112		0		
	8		750		345		191		282		799		2474		0		
	9		748		349		189		261		926		5311		0		
	10		745		339		189		260		1127		6646		114		
	11		744		344		192		260		1158		6632		339		
	12		744		344		192		260		1171		6413		396		
	13		743		345		188		259		1207		6384		397		
	14		742		345		192		258		1075		6354		393		
	15		742		345		200		258		1095		6060		344		
	16		743		343		198		286		929		3415		193		
	17		744		313		196		335		763		489		0		
	18		745		308		195		349		879		136		0		
	19		746		314		200		365		961		0		0		
	20		746		330		205		345		905		0		0		
	21		747		333		210		347		970		0		0		
	22		746		335		210		341		1015		0		0		
	23		746		320		210		330		1029		0		0		
	24		747		309		207		293		967		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2192		1114		8639		7493		1816						
	2		2164		1115		7768		7773		1673						
	3		2250		1115		7480		7500		1605						
	4		2270		1116		7311		7370		1679						
	5		2258		1117		7730		6896		1940						
	6		2394		1119		7905		7129		1967						
	7		2503		1119		7908		7799		2086						
	8		4841		1118		7253		7014		1528						
	9		7783		1118		5729		5823		1150						
	10		9420		1119		4645		4964		994						
	11		9668		1118		4254		4660		891						
	12		9521		1118		4371		4468		860						
	13		9522		1117		4921		4809		388						
	14		9358		1117		5138		4700		549						
	15		9043		1118		5422		4856		852						
	16		6107		1119		6517		6660		1867						
	17		2839		1119		8307		8782		2859						
	18		2611		1119		8870		10044		3188						
	19		2583		1120		8814		10211		2994						
	20		2491		1119		8358		10349		2978						
	21		2567		1119		8095		10353		2545						
	22		2608		1118		7803		10307		2022						
	23		2594		1119		7520		9409		1970						
	24		2481		1118		7047		8830		1822						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
