02/27/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		816		328		194		142		750		0		0		
	2		815		329		201		142		752		0		0		
	3		817		330		209		142		748		0		0		
	4		818		331		209		144		722		0		0		
	5		818		332		209		181		618		0		0		
	6		818		333		209		194		712		0		0		
	7		818		336		210		196		751		430		0		
	8		819		337		207		193		534		4253		102		
	9		816		336		203		196		517		8241		261		
	10		807		326		199		184		483		9421		269		
	11		805		318		204		177		510		9381		289		
	12		803		320		207		178		616		8874		323		
	13		800		323		210		171		560		8846		361		
	14		798		323		210		173		479		7787		333		
	15		799		317		211		176		374		6500		207		
	16		798		327		213		181		251		3665		28		
	17		800		337		213		200		204		1549		0		
	18		810		334		216		202		372		113		0		
	19		819		342		214		244		488		0		0		
	20		818		344		213		204		455		0		0		
	21		820		342		216		190		428		0		0		
	22		820		345		215		177		464		0		0		
	23		819		342		215		176		410		0		0		
	24		819		339		215		172		378		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2193		2266		7195		8180		1031						
	2		2203		2266		6803		7924		977						
	3		2209		2266		6556		7784		964						
	4		2186		2267		6590		7689		1008						
	5		2119		2265		7277		7581		1037						
	6		2226		2264		7949		8113		1339						
	7		2741		2263		8477		8830		1708						
	8		6445		2263		7400		7028		1424						
	9		10569		2262		4709		5076		1003						
	10		11689		2262		4198		3735		937						
	11		11683		2263		4013		3519		919						
	12		11320		2263		3874		4010		943						
	13		11271		2263		3925		4289		919						
	14		10104		2263		4621		5418		1023						
	15		8584		2264		5580		6498		1060						
	16		5461		2264		7407		7937		1726						
	17		3302		2263		9820		8414		1924						
	18		2048		2263		10399		9963		2282						
	19		2072		2264		10792		10430		2408						
	20		2001		2264		10347		10629		2163						
	21		1962		2265		10320		9619		2263						
	22		1985		2265		9533		9365		1988						
	23		1928		2264		8851		8773		1665						
	24		1887		2264		8452		8196		1147						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
