03/18/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		952		248		214		95		2309		0		0		
	2		952		249		215		92		2236		0		0		
	3		958		252		214		94		2134		0		0		
	4		958		253		211		95		1839		0		0		
	5		952		253		212		94		1442		0		0		
	6		949		260		211		131		1558		0		0		
	7		949		270		213		143		1360		0		0		
	8		945		272		216		147		1227		914		0		
	9		939		276		214		145		1321		4592		0		
	10		939		267		211		141		1278		6433		0		
	11		937		265		210		134		861		7430		0		
	12		937		269		210		130		779		7438		0		
	13		942		282		211		95		934		7216		0		
	14		935		291		213		96		1305		7078		0		
	15		943		292		213		96		2051		7057		0		
	16		944		296		213		101		2587		6652		0		
	17		944		308		213		141		2634		6345		0		
	18		941		307		214		156		2708		4187		0		
	19		942		306		213		164		2981		963		0		
	20		942		303		215		164		3051		0		0		
	21		945		304		215		164		3368		0		0		
	22		955		304		215		158		3443		0		0		
	23		951		289		214		104		3306		0		0		
	24		956		285		214		99		3105		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3783		2244		9584		5560		532						
	2		3709		2244		9775		5260		353						
	3		3617		2242		9559		5022		329						
	4		3320		2244		9846		4828		420						
	5		2915		2245		9771		5045		799						
	6		3071		2247		10086		5474		1058						
	7		2899		2247		11343		6134		1257						
	8		3720		2247		11972		5656		1455						
	9		7486		2247		11080		3452		1227						
	10		9270		2247		9931		3353		917						
	11		9837		2244		9367		3271		671						
	12		9763		2242		9111		3368		651						
	13		9680		2240		8687		2813		788						
	14		9917		2240		8308		2637		649						
	15		10651		2240		7922		1660		568						
	16		10792		2239		7696		1307		671						
	17		10584		2242		8278		498		661						
	18		8513		2244		9432		2082		827						
	19		5569		2244		10560		4576		1708						
	20		4644		2246		11414		5819		2360						
	21		4961		2247		11376		5671		1896						
	22		5040		2247		11466		4842		1536						
	23		4828		2246		10613		5195		1075						
	24		4623		2246		10045		4996		739						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
