04/07/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		900		259		212		214		1197		0		0		
	2		898		228		212		216		1187		0		0		
	3		899		246		212		217		1206		0		0		
	4		905		252		213		216		1058		0		0		
	5		892		256		212		215		888		0		0		
	6		900		253		205		224		808		0		0		
	7		889		256		204		234		587		122		0		
	8		894		259		203		237		409		2187		0		
	9		892		254		202		217		355		5516		0		
	10		896		241		203		203		381		7294		0		
	11		877		234		204		163		389		8053		0		
	12		895		226		204		163		538		8272		0		
	13		878		238		204		163		735		8604		0		
	14		925		225		204		198		708		7126		0		
	15		925		208		206		199		872		5893		0		
	16		925		243		207		197		786		6451		0		
	17		924		261		207		202		900		4792		0		
	18		923		260		209		221		1231		2951		0		
	19		923		258		209		235		1222		815		0		
	20		906		261		209		272		1801		1		0		
	21		894		252		208		237		2162		0		0		
	22		887		263		207		222		1683		0		0		
	23		888		258		208		204		1730		0		0		
	24		899		258		207		203		1860		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2750		2267		7762		6567		1058						
	2		2711		2267		7346		6370		905						
	3		2748		2267		7175		6052		868						
	4		2611		2264		7254		6155		794						
	5		2430		2264		7264		6661		915						
	6		2353		2264		8381		6532		1103						
	7		2292		2265		8462		7748		1351						
	8		4189		2266		7967		7180		1114						
	9		7436		2268		6925		5073		843						
	10		9218		2269		6224		3152		649						
	11		9920		2268		6345		1398		647						
	12		10298		2266		6279		1091		445						
	13		10822		2265		5969		769		425						
	14		9386		2264		6111		1959		562						
	15		8302		2263		6732		2491		516						
	16		8809		2263		6376		2846		622						
	17		7286		2264		7195		4167		775						
	18		5795		2264		7619		5659		1178						
	19		3664		2264		8519		7196		2033						
	20		3450		2266		8756		7791		2472						
	21		3738		2267		8419		8053		2303						
	22		3246		2267		8086		8309		2038						
	23		3272		2268		8074		7436		1410						
	24		3410		2268		7237		6778		1294						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
