05/30/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		930		289		190		376		2652		0		0		
	2		932		291		174		372		2057		0		0		
	3		933		292		172		370		1899		0		0		
	4		932		291		173		354		1888		0		0		
	5		934		296		173		351		1806		0		0		
	6		936		304		172		347		1782		3		0		
	7		937		318		172		359		1787		1596		15		
	8		936		316		172		359		1966		5581		236		
	9		936		306		172		360		1959		6410		357		
	10		934		289		172		355		1875		7460		371		
	11		931		287		172		323		1562		9382		369		
	12		911		292		171		324		1487		10157		346		
	13		900		292		172		325		1754		10103		171		
	14		900		290		172		320		2101		9399		0		
	15		896		284		171		354		2437		9105		0		
	16		895		293		180		358		2881		8366		0		
	17		896		310		188		362		2417		8105		0		
	18		897		312		200		376		2707		6421		55		
	19		921		308		202		383		3043		3394		0		
	20		927		310		202		412		2613		580		0		
	21		929		310		202		424		2786		0		0		
	22		931		309		200		424		3074		0		0		
	23		932		298		201		382		2985		0		0		
	24		933		286		201		368		3217		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4439		2266		5426		8962		2318						
	2		3835		2267		5146		8984		2159						
	3		3643		2264		4661		9101		1941						
	4		3618		2264		4087		9293		1876						
	5		3531		2266		3790		9477		1974						
	6		3535		2267		3711		9602		2070						
	7		4987		2267		3111		8905		1854						
	8		9331		2267		2911		4668		1942						
	9		10456		2268		2922		3677		1724						
	10		11263		2268		3022		3219		1444						
	11		12895		2267		3166		1604		1419						
	12		13559		2266		3131		1143		1376						
	13		13617		2265		3134		829		1435						
	14		13132		2264		2971		1949		1478						
	15		13098		2265		2937		2490		1715						
	16		12910		2267		2946		3039		2048						
	17		12248		2267		3606		4020		2117						
	18		10892		2266		4365		5024		2628						
	19		8425		2264		5874		6203		2863						
	20		5146		2265		6624		8289		3415						
	21		4613		2265		7051		8717		3650						
	22		4912		2264		7047		8266		3366						
	23		4784		2264		5646		8662		3153						
	24		4963		2264		4549		8731		2824						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
