11/07/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		530		314		216		266		640		0		0		
	2		530		313		215		265		402		0		0		
	3		530		313		216		280		347		0		0		
	4		530		315		219		287		337		0		0		
	5		530		317		223		283		327		0		0		
	6		530		318		219		291		224		0		0		
	7		530		325		215		310		187		467		0		
	8		530		316		214		309		172		4045		163		
	9		529		316		213		281		170		7549		383		
	10		528		316		209		259		202		8498		446		
	11		526		321		208		242		230		8416		432		
	12		525		323		208		261		202		8460		422		
	13		519		322		209		263		198		8580		410		
	14		513		323		210		295		151		8573		398		
	15		512		324		216		297		100		7926		359		
	16		457		323		217		301		80		4847		242		
	17		446		328		214		324		52		780		10		
	18		448		324		212		317		37		0		0		
	19		449		323		212		304		45		0		0		
	20		448		324		211		303		108		0		0		
	21		448		325		211		312		196		0		0		
	22		466		325		211		308		223		0		0		
	23		491		317		208		303		223		0		0		
	24		491		312		207		287		240		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1924		1111		10650		6037		1578						
	2		1682		1111		10644		5907		1346						
	3		1643		1115		10344		5792		1371						
	4		1644		1116		10089		5354		1655						
	5		1634		1115		10553		5439		1595						
	6		1535		1115		11517		5640		2051						
	7		2033		1115		12036		6584		2179						
	8		5750		1118		10560		5460		1969						
	9		9442		1118		8852		4281		1063						
	10		10457		1112		8458		3954		592						
	11		10376		1112		8629		3907		384						
	12		10400		1112		8421		4261		248						
	13		10502		1111		8572		4145		494						
	14		10463		1110		8869		4363		771						
	15		9733		1110		9141		4957		1435						
	16		6467		1110		11105		6135		2139						
	17		2152		1110		14057		7308		2987						
	18		1301		1110		15422		8016		3162						
	19		1293		1109		14970		8645		2725						
	20		1355		1109		14613		8351		2514						
	21		1452		1109		13787		8230		2385						
	22		1492		1110		12860		8094		2052						
	23		1501		1110		12173		7210		1804						
	24		1496		1111		11021		6885		1694						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
