05/21/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		956		329		223		318		3636		0		0		
	2		957		318		224		319		3682		0		0		
	3		958		327		224		328		3530		0		0		
	4		957		341		223		329		3109		0		0		
	5		954		343		222		326		2297		0		0		
	6		954		337		221		324		1832		19		0		
	7		954		339		222		335		1316		2019		96		
	8		951		339		222		334		817		6053		317		
	9		944		341		220		335		376		8894		372		
	10		932		326		219		334		441		8758		371		
	11		942		323		218		334		566		8293		377		
	12		941		316		209		328		605		8803		378		
	13		939		324		211		333		561		9548		376		
	14		939		314		218		338		618		9794		379		
	15		934		318		220		341		751		11071		377		
	16		929		324		222		348		1440		10793		374		
	17		930		343		223		351		2289		9819		370		
	18		936		346		226		351		2607		8454		349		
	19		917		345		227		351		3175		4605		238		
	20		920		347		230		357		3342		696		26		
	21		919		344		230		357		3408		4		0		
	22		940		348		231		354		3611		0		0		
	23		941		341		230		344		3802		0		0		
	24		942		339		230		343		3811		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5455		2279		1758		9282		2335						
	2		5492		2279		1482		8648		2304						
	3		5358		2279		1437		8412		2104						
	4		4946		2279		1451		8568		2068						
	5		4128		2280		1928		8956		2265						
	6		3688		2280		2488		9256		2602						
	7		5281		2279		2493		8498		2518						
	8		9033		2278		2664		5999		1695						
	9		11480		2279		2928		3840		961						
	10		11381		2280		2558		3768		1088						
	11		11055		2280		2372		3989		1183						
	12		11580		2280		2306		3718		1092						
	13		12292		2281		2315		3393		1038						
	14		12600		2281		2313		3585		1177						
	15		14012		2281		2308		2980		1314						
	16		14431		2281		2226		3662		1406						
	17		14324		2282		2393		4327		1871						
	18		13268		2283		2942		5777		2370						
	19		9859		2283		4215		7889		3329						
	20		5918		2282		5940		9605		4057						
	21		5262		2282		5982		10293		4195						
	22		5480		2281		4632		10492		4197						
	23		5655		2281		4078		9802		3457						
	24		5660		2281		3290		9258		2776						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
