04/06/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		897		247		214		189		1927		0		0		
	2		898		251		214		203		2012		0		0		
	3		901		265		215		219		2041		0		0		
	4		900		272		216		220		1526		0		0		
	5		899		269		216		226		1314		0		0		
	6		896		266		215		260		1206		0		0		
	7		889		264		214		272		873		84		0		
	8		914		263		209		239		710		1565		0		
	9		904		266		192		234		586		4068		0		
	10		902		256		190		235		616		4847		0		
	11		899		247		192		217		935		5824		0		
	12		903		255		191		177		1125		6482		0		
	13		902		252		193		178		1321		7317		0		
	14		900		249		199		216		1331		7023		0		
	15		903		243		206		216		1485		7361		0		
	16		907		253		211		216		1824		6738		0		
	17		911		269		211		219		1884		5995		0		
	18		912		265		212		218		1600		4432		0		
	19		914		265		212		249		1502		1486		0		
	20		916		262		212		286		1566		11		0		
	21		917		261		212		264		1490		0		0		
	22		918		266		212		260		1461		0		0		
	23		918		261		211		258		1333		0		0		
	24		911		258		212		223		1142		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3440		2268		6843		4869		1493						
	2		3545		2268		6900		4344		1190						
	3		3608		2268		7216		4184		982						
	4		3098		2268		7688		4350		916						
	5		2888		2268		7922		4501		1087						
	6		2807		2268		8181		5197		1274						
	7		2596		2268		8931		6058		1457						
	8		3900		2269		8940		5172		1733						
	9		6250		2269		8051		4629		1483						
	10		7045		2270		7823		4302		1269						
	11		8314		2269		7233		3274		1169						
	12		9133		2269		6482		3237		1175						
	13		10164		2268		6034		2989		945						
	14		9918		2266		5992		3011		972						
	15		10413		2264		5579		2568		930						
	16		10149		2264		6151		2179		981						
	17		9490		2266		7068		2117		1212						
	18		7638		2267		7541		3839		1559						
	19		4628		2265		8732		6303		2109						
	20		3253		2265		9531		7276		2844						
	21		3116		2266		9332		7857		2513						
	22		3083		2266		8830		7573		2326						
	23		2948		2267		8983		6711		1724						
	24		2713		2267		8591		6107		1444						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
