03/26/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		931		303		216		115		3331		0		0		
	2		933		332		216		115		3309		0		0		
	3		933		336		216		115		3317		0		0		
	4		933		339		216		114		3548		0		0		
	5		934		340		216		112		3762		0		0		
	6		934		347		216		117		3536		0		0		
	7		935		359		215		121		3174		0		0		
	8		934		357		215		121		3235		1837		10		
	9		931		358		214		124		3106		6805		116		
	10		929		344		212		119		2850		8531		239		
	11		929		338		211		113		3046		8041		248		
	12		928		338		212		121		3043		7607		250		
	13		926		338		213		121		2996		7468		225		
	14		926		340		213		117		3235		7080		178		
	15		927		340		213		83		3247		6816		151		
	16		927		339		213		84		3302		6662		141		
	17		926		361		216		124		3106		6030		184		
	18		926		360		216		142		2872		4663		206		
	19		928		362		216		153		2908		1588		128		
	20		926		360		216		153		3180		0		0		
	21		926		357		216		150		3605		0		0		
	22		927		361		216		139		3734		0		0		
	23		928		344		215		128		3828		0		0		
	24		926		322		215		126		4259		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4860		2245		6279		6524		598						
	2		4868		2245		5866		6254		531						
	3		4880		2244		5552		6148		552						
	4		5114		2245		5434		5931		501						
	5		5326		2245		5661		5871		681						
	6		5112		2247		6079		6539		935						
	7		4788		2246		6333		7498		1506						
	8		6710		2246		6090		6574		1483						
	9		11655		2246		4141		3249		1194						
	10		13223		2250		2903		2424		884						
	11		12927		2250		2898		1946		544						
	12		12498		2248		2868		1711		504						
	13		12286		2246		2644		1772		510						
	14		12089		2244		2583		1935		397						
	15		11776		2247		2590		2118		405						
	16		11668		2250		2604		2166		523						
	17		10946		2246		3154		3063		703						
	18		9385		2243		4034		4952		998						
	19		6283		2243		5493		7364		2077						
	20		4833		2247		6610		8730		2711						
	21		5220		2251		6685		8335		2704						
	22		5341		2254		6625		7897		2242						
	23		5407		2254		6336		7472		1507						
	24		5812		2255		5898		6504		1091						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
