01/27/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		897		330		221		194		2631		0		0		
	2		896		327		221		194		2650		0		0		
	3		896		336		221		193		2754		0		0		
	4		894		342		221		192		2694		0		0		
	5		892		344		221		226		2684		0		0		
	6		893		346		221		233		3149		0		0		
	7		892		359		220		236		3351		15		0		
	8		884		360		220		234		3369		1809		0		
	9		879		354		219		228		3237		6228		0		
	10		878		343		219		213		3163		7694		0		
	11		878		336		221		211		2383		8084		0		
	12		877		344		222		211		2115		8623		86		
	13		876		348		222		211		2015		8136		124		
	14		876		348		222		214		2074		8190		121		
	15		876		351		222		212		2691		7886		112		
	16		879		354		220		222		2612		6392		144		
	17		887		363		219		229		2688		2098		41		
	18		890		363		214		260		2833		83		0		
	19		891		362		215		261		2874		0		0		
	20		891		360		215		265		2866		0		0		
	21		891		360		214		264		2547		0		0		
	22		890		352		213		239		2631		0		0		
	23		890		348		214		221		2490		0		0		
	24		889		333		214		213		2649		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4263		2272		5110		6875		1556						
	2		4277		2272		4903		6497		1478						
	3		4389		2271		4762		6241		1541						
	4		4334		2271		5002		6220		1485						
	5		4357		2272		5517		6462		1604						
	6		4831		2272		6114		6817		1870						
	7		5074		2272		6481		8110		2414						
	8		6876		2272		6234		7934		2339						
	9		11146		2273		4901		5145		1570						
	10		12511		2274		4382		3128		1538						
	11		12113		2274		4177		3345		1291						
	12		12477		2272		4098		2988		1170						
	13		11932		2272		4100		3323		1085						
	14		12044		2272		3963		3216		1207						
	15		12350		2272		3847		3471		1191						
	16		10824		2271		4401		4567		1520						
	17		6525		2270		6367		7256		2528						
	18		4644		2271		7913		9221		3085						
	19		4593		2271		8200		9506		3360						
	20		4589		2271		7924		9574		3071						
	21		4267		2270		8257		8849		2962						
	22		4317		2273		7432		8954		2413						
	23		4153		2273		6894		8351		1946						
	24		4289		2273		6093		7712		1631						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
