06/12/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		856		329		188		325		1843		0		0		
	2		863		329		188		321		1803		0		0		
	3		866		328		189		322		1937		0		0		
	4		868		327		189		321		2068		0		0		
	5		869		327		189		322		2139		0		0		
	6		871		331		189		330		2187		8		0		
	7		870		343		190		342		2084		1923		80		
	8		871		343		191		341		2224		6050		271		
	9		869		325		185		337		2224		8737		356		
	10		864		311		180		301		2432		10015		374		
	11		861		314		168		301		2552		10310		371		
	12		859		319		174		340		2635		10885		370		
	13		858		315		189		343		3002		10855		365		
	14		856		308		189		342		3245		11159		348		
	15		852		305		188		379		3438		11045		360		
	16		853		313		190		382		3782		10394		361		
	17		854		330		191		382		3811		9607		321		
	18		857		323		189		394		4060		8348		125		
	19		860		337		192		430		4702		5200		5		
	20		862		338		195		431		5093		1112		5		
	21		864		338		194		432		4828		0		0		
	22		866		335		193		394		4697		0		0		
	23		866		328		193		379		4750		0		0		
	24		868		322		194		378		4836		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3519		2274		8119		8735		2563						
	2		3460		2274		6988		8863		2147						
	3		3594		2273		6113		8980		1784						
	4		3726		2271		5633		9021		1498						
	5		3804		2270		5355		9132		1591						
	6		3897		2270		5557		9289		1687						
	7		5607		2268		6020		8165		1400						
	8		10060		2268		4385		6621		979						
	9		12925		2268		3731		5076		830						
	10		14412		2269		3877		3684		831						
	11		14850		2196		3809		3641		754						
	12		15532		2129		3726		3432		774						
	13		15903		2131		3391		3928		783						
	14		16414		2131		3313		3918		809						
	15		16572		2132		3325		4143		911						
	16		16321		2133		3658		4128		1287						
	17		15499		2134		4060		4885		1615						
	18		14421		2158		5269		4789		2111						
	19		11917		2244		5924		5941		2839						
	20		8226		2261		6950		7771		3333						
	21		6638		2266		7829		8589		3195						
	22		6462		2268		7662		8386		3100						
	23		6463		2268		6060		9127		2348						
	24		6544		2267		4871		8973		1891						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
