12/07/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		726		324		216		195		762		0		0		
	2		727		326		215		198		861		0		0		
	3		726		310		216		196		985		0		0		
	4		726		312		217		196		1067		0		0		
	5		726		311		216		203		999		0		0		
	6		726		322		212		225		1003		0		0		
	7		726		329		216		268		1065		0		0		
	8		725		331		216		251		1106		600		0		
	9		725		330		215		247		1166		1435		0		
	10		724		325		215		255		1377		2113		0		
	11		724		322		215		248		1718		2720		0		
	12		723		332		214		213		2011		2998		0		
	13		718		328		214		213		2186		2392		0		
	14		722		332		214		214		2252		1629		0		
	15		724		315		216		218		1956		1047		0		
	16		726		293		216		263		2023		500		0		
	17		726		301		216		278		1818		3		0		
	18		725		301		217		348		1451		0		0		
	19		725		301		213		354		1461		0		0		
	20		725		300		217		320		1597		0		0		
	21		724		296		214		296		1639		0		0		
	22		724		291		215		284		1442		0		0		
	23		725		282		215		274		1305		0		0		
	24		727		282		214		270		1368		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2178		1123		8975		7886		1523						
	2		2284		1123		8359		7544		1512						
	3		2389		1124		8362		7549		1041						
	4		2474		1125		8233		7270		1004						
	5		2411		1125		8351		7235		1069						
	6		2442		1125		8394		7487		1353						
	7		2583		1125		8241		7852		1595						
	8		3229		1125		8450		7784		1488						
	9		4119		1125		9072		7577		1003						
	10		5010		1124		8996		7285		838						
	11		5948		1123		8911		6687		799						
	12		6491		1123		8731		6509		727						
	13		6051		1123		8879		6924		690						
	14		5364		1122		9293		7077		896						
	15		4477		1123		9712		7724		1136						
	16		4022		1123		10131		7853		1387						
	17		3341		1123		9950		8514		2557						
	18		3001		1123		10885		9318		2584						
	19		3011		1124		10318		9523		2761						
	20		3114		1123		10426		8990		2506						
	21		3126		1123		9747		8931		2603						
	22		2912		1122		9861		8700		2081						
	23		2757		1122		9431		8218		1855						
	24		2818		1121		9050		7713		1442						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
