04/05/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		881		271		215		187		1786		0		0		
	2		895		277		215		186		1756		0		0		
	3		913		274		215		196		1825		0		0		
	4		915		280		216		197		1919		0		0		
	5		913		275		216		197		1961		0		0		
	6		900		275		216		196		1777		0		0		
	7		893		285		215		215		1874		105		0		
	8		910		281		214		221		1652		1870		51		
	9		913		280		195		226		1612		4337		186		
	10		915		244		191		206		1705		5142		145		
	11		888		244		189		201		1588		5754		53		
	12		872		249		188		196		1321		6319		96		
	13		887		258		187		169		1611		6137		189		
	14		892		260		188		168		2010		6413		304		
	15		893		260		194		169		1986		5837		304		
	16		895		265		199		182		2260		5410		338		
	17		896		269		212		189		2432		4577		300		
	18		895		277		210		237		2391		2497		110		
	19		895		277		209		262		2241		639		0		
	20		879		276		215		300		2520		9		0		
	21		886		282		215		298		2528		0		0		
	22		886		269		214		237		2270		0		0		
	23		894		251		209		202		2157		0		0		
	24		897		248		214		201		2171		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3305		2270		6473		5866		1241						
	2		3292		2269		6884		5225		844						
	3		3387		2269		6856		4853		709						
	4		3489		2271		6739		4578		702						
	5		3523		2271		6577		4646		708						
	6		3325		2272		6698		4729		943						
	7		3587		2272		6399		5009		1085						
	8		5199		2273		6109		4175		803						
	9		7748		2272		5000		3259		737						
	10		8548		2271		4948		2903		751						
	11		8918		2270		4815		3250		673						
	12		9241		2270		4636		3162		622						
	13		9438		2269		4755		2913		609						
	14		10234		2268		4622		2301		454						
	15		9643		2268		4721		2836		510						
	16		9549		2268		4817		3065		592						
	17		8874		2267		4911		3430		1084						
	18		6618		2268		6645		4300		1453						
	19		4523		2269		7467		5753		2297						
	20		4198		2269		7925		6332		2709						
	21		4196		2269		7849		6407		2684						
	22		3860		2269		7428		6540		2406						
	23		3680		2269		7075		6007		2209						
	24		3696		2269		6903		5227		1793						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
