02/14/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		913		327		213		160		612		0		0		
	2		913		331		212		157		612		0		0		
	3		912		328		213		159		612		0		0		
	4		911		326		213		160		612		0		0		
	5		911		328		212		159		612		0		0		
	6		910		340		212		173		612		0		0		
	7		910		345		207		209		612		89		0		
	8		910		330		189		174		612		2733		39		
	9		908		322		187		169		612		7305		181		
	10		907		321		187		157		612		8314		212		
	11		906		325		187		152		612		9009		213		
	12		906		319		186		124		612		9048		213		
	13		906		318		186		120		612		8629		213		
	14		908		320		187		121		612		9075		212		
	15		908		317		188		120		612		8738		210		
	16		908		315		188		122		612		7340		197		
	17		911		324		188		177		612		3415		101		
	18		912		324		188		189		612		174		0		
	19		913		330		188		224		612		0		0		
	20		914		334		188		190		612		0		0		
	21		915		331		187		166		612		0		0		
	22		914		331		186		152		612		0		0		
	23		914		328		186		153		612		0		0		
	24		914		323		186		152		612		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2190		1103		8494		8886		1215						
	2		2190		1103		8020		8705		1149						
	3		2188		1103		7681		8656		1137						
	4		2185		1103		7858		8410		1137						
	5		2185		1103		8767		8047		1149						
	6		2209		1102		9662		8170		1650						
	7		2372		1101		10585		8702		2260						
	8		4987		1101		9309		8492		1986						
	9		9683		1102		6148		7054		1163						
	10		10710		1101		4573		6914		774						
	11		11404		1101		4175		6114		430						
	12		11408		1102		3476		5958		377						
	13		10983		1101		3576		5749		335						
	14		11435		1101		3468		5414		341						
	15		11092		1104		4282		5352		307						
	16		9682		1116		5001		6504		515						
	17		5728		1102		7647		7940		1370						
	18		2399		1115		10959		8680		2504						
	19		2232		1125		11637		9624		2419						
	20		2201		1102		11487		9357		2398						
	21		2174		1102		11266		9199		2166						
	22		2159		1102		10815		9253		1684						
	23		2156		1102		10405		9034		1108						
	24		2150		1103		9193		8935		1046						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
