12/20/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		751		284		217		238		1000		0		0		
	2		751		283		213		238		966		0		0		
	3		751		279		218		238		1043		0		0		
	4		750		287		218		237		1076		0		0		
	5		751		289		218		236		1013		0		0		
	6		751		292		216		275		976		0		0		
	7		751		300		215		282		967		7		0		
	8		751		304		215		275		932		1753		2		
	9		751		302		215		266		828		5049		131		
	10		751		297		214		266		847		6494		252		
	11		749		289		217		265		901		6477		266		
	12		747		294		218		256		919		6631		284		
	13		746		306		221		264		929		6455		227		
	14		748		304		218		271		871		6200		65		
	15		747		307		215		280		795		5570		0		
	16		748		304		221		280		579		2543		0		
	17		750		305		222		268		564		166		0		
	18		750		308		223		285		464		0		0		
	19		752		322		223		266		422		0		0		
	20		751		315		224		265		442		0		0		
	21		752		310		223		268		442		0		0		
	22		752		313		223		267		485		0		0		
	23		752		303		223		267		553		0		0		
	24		752		299		223		264		565		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2472		1489		9241		7550		2053						
	2		2433		1490		8952		7103		1953						
	3		2510		1492		8678		6859		1888						
	4		2549		1492		8627		6792		1876						
	5		2486		1505		8826		7118		2012						
	6		2490		1515		8918		8315		2266						
	7		2523		1517		9604		9684		2640						
	8		4232		1517		9946		9001		2389						
	9		7543		1517		8160		7050		2041						
	10		9121		1515		7178		5759		1621						
	11		9165		1531		7034		5055		1425						
	12		9348		1545		6568		4695		1259						
	13		9148		1544		7262		4436		976						
	14		8677		1568		6988		5396		1152						
	15		7913		1599		7405		5528		1708						
	16		4675		1629		8809		7546		2383						
	17		2275		1659		10553		9124		3177						
	18		1992		1691		11646		9959		3581						
	19		1948		1721		11405		9815		3867						
	20		1959		1748		10998		9735		3732						
	21		1958		1758		10700		9782		3331						
	22		2003		1786		10467		9429		3056						
	23		2059		1819		10078		8269		2994						
	24		2064		1839		9420		7891		2316						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
