03/31/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		920		319		211		155		2374		0		0		
	2		919		322		212		155		2491		0		0		
	3		919		319		212		156		2433		0		0		
	4		920		322		213		159		2273		0		0		
	5		920		321		213		182		2210		0		0		
	6		920		321		213		229		2308		0		0		
	7		920		331		213		230		2494		37		0		
	8		920		335		211		196		2297		1798		10		
	9		913		334		211		184		1931		5517		161		
	10		909		323		210		163		1563		7785		159		
	11		905		307		210		162		1373		8699		100		
	12		902		304		209		171		1416		9260		154		
	13		902		306		209		182		1838		9292		152		
	14		898		303		209		173		2264		9058		178		
	15		899		304		209		173		2558		8791		131		
	16		902		309		208		181		3050		8019		111		
	17		905		325		207		212		3272		6264		64		
	18		909		318		209		216		3241		4751		21		
	19		911		318		208		226		3496		1513		0		
	20		913		321		210		265		3576		0		0		
	21		917		324		209		266		3623		0		0		
	22		920		315		209		266		3594		0		0		
	23		921		303		209		217		3556		0		0		
	24		934		300		209		191		3533		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3960		2267		5333		7400		877						
	2		4068		2268		4922		7049		789						
	3		4003		2269		5040		6606		808						
	4		3851		2267		5512		6055		879						
	5		3819		2265		5295		6491		1059						
	6		3963		2266		5152		7231		1290						
	7		4223		2267		5697		7669		1627						
	8		5767		2268		5381		7294		1385						
	9		9250		2268		4443		5344		792						
	10		11111		2265		3802		4159		397						
	11		11757		2263		3097		3429		449						
	12		12416		2263		2830		2445		343						
	13		12881		2265		2609		1886		240						
	14		13084		2267		2469		1542		279						
	15		13065		2268		2456		1530		264						
	16		12780		2270		2640		1953		337						
	17		11250		2269		3066		3483		534						
	18		9664		2267		3489		5256		1021						
	19		6672		2271		4586		7266		2174						
	20		5269		2272		5564		8554		2721						
	21		5304		2271		5669		8486		2713						
	22		5267		2270		5552		8175		2157						
	23		5171		2269		5234		7770		1578						
	24		5130		2267		4746		7552		1110						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
