10/17/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		941		318		214		278		2523		0		0		
	2		940		319		214		288		2333		0		0		
	3		939		319		214		291		2766		0		0		
	4		942		317		215		292		2592		0		0		
	5		946		321		215		295		3345		0		0		
	6		946		328		214		299		3747		0		0		
	7		949		340		213		314		3932		0		0		
	8		949		348		212		297		3381		1141		0		
	9		949		358		213		294		2724		5385		0		
	10		945		364		211		277		3534		8416		0		
	11		942		366		210		272		4002		9243		0		
	12		943		365		210		292		4139		9284		0		
	13		941		370		212		287		4352		9349		0		
	14		940		370		215		267		4200		9488		0		
	15		939		382		216		282		4093		9445		124		
	16		941		387		215		304		4462		8768		264		
	17		944		391		214		302		4800		6257		211		
	18		944		387		215		302		4466		1915		29		
	19		945		387		215		315		3862		27		0		
	20		947		385		215		316		4065		0		0		
	21		952		371		214		298		3473		0		0		
	22		953		370		214		296		3358		0		0		
	23		954		358		213		292		2738		0		0		
	24		954		347		213		291		3002		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4265		1137		7801		6578		1981						
	2		4086		1138		7377		6492		1819						
	3		4520		1138		6794		6222		1596						
	4		4349		1136		6672		6273		1598						
	5		5109		1135		6516		5805		1789						
	6		5516		1136		6624		5919		2471						
	7		5733		1137		7520		6850		2769						
	8		6328		1137		8331		6581		2807						
	9		9922		1137		6642		5055		2437						
	10		13747		1137		4347		4252		1356						
	11		15035		1136		3157		4074		1259						
	12		15233		1136		2805		3945		1247						
	13		15511		1136		2700		3599		1208						
	14		15480		1136		2910		3906		1173						
	15		15480		1136		3448		3993		1084						
	16		15342		1135		3939		4012		1418						
	17		13119		1134		5583		4620		2031						
	18		8258		1134		7675		6974		3100						
	19		5752		1135		9852		7604		3699						
	20		5887		1135		10157		7647		3528						
	21		5266		1135		10073		7776		3229						
	22		5150		1134		9612		7357		2788						
	23		4513		1133		8802		6895		2854						
	24		4765		1133		7989		6299		2298						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
