06/13/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		869		324		193		368		5092		0		0		
	2		873		324		193		361		4808		0		0		
	3		873		324		194		359		4367		0		0		
	4		873		325		194		359		4411		0		0		
	5		874		330		194		361		4111		0		0		
	6		875		333		195		370		3557		8		0		
	7		875		341		194		376		3199		1846		0		
	8		878		342		194		378		3495		5566		0		
	9		875		342		195		342		3678		7490		0		
	10		870		322		194		341		4085		7703		57		
	11		870		315		194		339		4310		7560		36		
	12		866		319		194		338		4471		7879		38		
	13		865		318		194		338		4441		7616		179		
	14		862		319		194		336		4565		7763		242		
	15		860		319		193		334		4672		8290		241		
	16		859		323		194		335		4837		8961		239		
	17		857		341		194		374		4834		9249		234		
	18		858		341		195		385		4788		8715		213		
	19		859		341		195		385		4840		5410		158		
	20		860		342		195		387		4579		1157		32		
	21		864		342		194		388		4051		0		0		
	22		865		340		182		388		4394		0		0		
	23		867		334		184		379		4459		0		0		
	24		868		328		185		372		4495		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6805		2265		3346		8750		2003						
	2		6538		2263		2499		9007		1729						
	3		6087		2263		2340		9351		1408						
	4		6120		2263		2274		9161		1233						
	5		5860		2264		1808		9633		1387						
	6		5350		2266		1897		9876		1685						
	7		6641		2266		2221		8624		1268						
	8		10686		2267		2505		5120		690						
	9		12773		2268		2577		2758		746						
	10		13575		2270		2521		1750		634						
	11		13589		2270		2599		1251		753						
	12		14117		2271		2500		906		609						
	13		13915		2270		2350		1433		601						
	14		14266		2270		2202		1481		592						
	15		14849		2270		2119		1520		633						
	16		15711		2269		2119		1603		705						
	17		16091		2269		2326		2034		960						
	18		15568		2271		2382		3477		1403						
	19		12464		2272		3027		5902		2232						
	20		7759		2270		4929		8096		3270						
	21		5823		2269		5932		9349		3377						
	22		6130		2270		5051		9819		3144						
	23		6179		2268		4212		9588		2708						
	24		6203		2267		3416		9763		1837						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
