02/18/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		761		338		179		157		612		0		0		
	2		762		337		178		156		612		0		0		
	3		762		337		178		120		612		0		0		
	4		762		336		179		120		612		0		0		
	5		761		336		180		158		612		0		0		
	6		763		339		180		182		612		0		0		
	7		764		338		179		192		612		173		0		
	8		763		341		175		192		612		2838		0		
	9		764		343		173		184		612		7624		6		
	10		762		336		173		170		612		8982		143		
	11		760		323		177		183		612		8244		197		
	12		733		334		175		184		612		8729		111		
	13		722		332		180		175		612		8708		106		
	14		719		338		187		175		612		9045		124		
	15		662		343		189		174		612		8636		182		
	16		650		340		188		177		612		7326		61		
	17		652		353		187		196		612		3741		94		
	18		656		351		186		244		612		242		0		
	19		656		352		186		251		612		0		0		
	20		667		347		187		208		612		0		0		
	21		669		345		188		187		612		0		0		
	22		670		345		187		182		612		0		0		
	23		671		340		185		170		612		0		0		
	24		672		340		185		168		612		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2045		2264		7672		7781		997						
	2		2044		2265		7671		7144		968						
	3		2009		2265		7542		6965		963						
	4		2008		2265		7610		6794		1023						
	5		2045		2266		8039		6897		1078						
	6		2071		2266		8797		7334		1617						
	7		2258		2266		10217		7381		2303						
	8		4922		2265		9778		6297		2040						
	9		9706		2266		7228		4178		1241						
	10		11179		2263		6568		2476		760						
	11		10495		2264		5956		2625		904						
	12		10878		2263		4753		3037		925						
	13		10834		2265		4642		2944		1028						
	14		11200		2265		4246		3051		1023						
	15		10797		2266		4515		3449		1135						
	16		9353		2264		5626		4602		1131						
	17		5834		2263		7869		6818		1571						
	18		2291		2262		10312		8711		2728						
	19		2021		2261		11416		9291		2882						
	20		1986		2262		11416		9002		2783						
	21		1966		2261		11186		8616		2616						
	22		1960		2261		10860		8402		1918						
	23		1942		2260		9628		8589		1263						
	24		1941		2260		8323		8481		1134						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
