04/12/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		900		292		215		181		4220		0		0		
	2		903		290		219		180		4339		0		0		
	3		902		296		220		177		3869		0		0		
	4		902		295		219		171		3944		0		0		
	5		903		284		219		169		3824		0		0		
	6		905		286		219		183		3450		0		0		
	7		907		293		219		195		3243		267		0		
	8		911		291		216		192		3120		3516		0		
	9		910		287		216		193		2852		7136		54		
	10		908		268		202		189		2923		7840		263		
	11		906		254		193		174		2913		7684		301		
	12		903		262		208		172		2588		8487		349		
	13		903		269		217		174		2738		8468		341		
	14		901		265		218		175		3068		8367		305		
	15		901		266		224		175		3216		8318		71		
	16		900		271		225		173		2954		8718		115		
	17		903		293		219		189		2912		7911		205		
	18		906		291		224		183		2914		6113		181		
	19		906		290		225		200		2965		1926		8		
	20		908		287		226		243		2759		56		0		
	21		910		289		225		246		2694		0		0		
	22		909		291		225		228		2628		0		0		
	23		902		281		225		209		2885		0		0		
	24		902		279		225		172		3007		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5774		2263		4524		4381		1613						
	2		5896		2263		4586		3962		1265						
	3		5430		2264		4813		4143		993						
	4		5495		2264		4669		3890		1028						
	5		5364		2263		4616		3869		1141						
	6		5004		2262		4931		4012		1209						
	7		5124		2262		4598		4411		1255						
	8		8245		2262		2626		3494		1083						
	9		11648		2262		1986		880		1051						
	10		12594		2262		1995		201		908						
	11		12424		2262		2007		360		869						
	12		12970		2261		2253		-230		647						
	13		13110		2261		1976		-496		781						
	14		13300		2262		1942		-862		690						
	15		13170		2263		1965		-888		708						
	16		13355		2264		2185		-911		697						
	17		12632		2264		2933		-282		896						
	18		10812		2264		3358		1538		1506						
	19		6519		2263		4739		5287		2013						
	20		4478		2261		5528		7270		2650						
	21		4329		2261		5879		7497		2593						
	22		4247		2260		5797		7117		2426						
	23		4468		2260		5838		5997		2107						
	24		4552		2261		5829		4913		1831						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
