11/11/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		544		338		237		270		815		0		0		
	2		556		339		236		264		843		0		0		
	3		559		338		236		264		809		0		0		
	4		563		335		236		261		640		0		0		
	5		567		338		235		261		518		0		0		
	6		570		338		234		264		442		0		0		
	7		569		346		235		266		402		385		0		
	8		567		348		235		265		369		3902		118		
	9		566		346		236		238		424		7289		370		
	10		565		345		236		229		443		7881		434		
	11		562		344		236		211		421		8050		437		
	12		546		342		237		232		466		8040		426		
	13		557		347		232		236		439		7934		411		
	14		560		348		226		236		526		7813		394		
	15		559		348		235		244		633		6997		338		
	16		559		348		236		251		548		4184		206		
	17		551		349		235		312		494		549		3		
	18		557		347		235		314		419		0		0		
	19		565		347		235		313		459		0		0		
	20		566		346		230		313		438		0		0		
	21		581		346		234		296		351		0		0		
	22		596		346		234		278		166		0		0		
	23		592		337		234		268		76		0		0		
	24		591		328		234		240		44		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2164		1121		9201		6707		991						
	2		2199		1119		8516		6844		856						
	3		2167		1117		8018		7027		854						
	4		1997		1116		8103		6998		902						
	5		1878		1119		8308		7316		982						
	6		1806		1120		8338		7365		1918						
	7		2203		1120		8601		7801		2149						
	8		5804		1120		7620		6364		1861						
	9		9469		1119		6417		5190		923						
	10		10133		1119		6083		4895		650						
	11		10262		1118		6116		4888		577						
	12		10289		1116		6480		5071		413						
	13		10156		1115		6326		5348		644						
	14		10103		1114		6497		5493		941						
	15		9354		1113		7531		5568		1295						
	16		6331		1112		9527		6769		2015						
	17		2492		1112		11973		8256		2856						
	18		1834		1113		13716		8986		2671						
	19		1882		1116		12952		9062		2908						
	20		1856		1115		12134		9113		2830						
	21		1770		1114		11801		8858		2559						
	22		1582		1114		11600		8382		2248						
	23		1467		1114		11177		7378		2058						
	24		1398		1113		10121		7423		1540						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
