10/06/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		841		219		221		284		496		0		0		
	2		842		218		220		283		601		0		0		
	3		870		218		223		283		847		0		0		
	4		852		218		223		283		1043		0		0		
	5		791		220		223		286		1134		0		0		
	6		734		231		223		277		1086		0		0		
	7		715		244		222		259		834		0		0		
	8		741		244		222		255		659		1874		59		
	9		747		244		223		240		541		6662		309		
	10		752		241		224		248		661		8794		455		
	11		773		243		224		250		994		9223		473		
	12		764		275		228		250		948		9064		472		
	13		774		290		234		248		984		9689		468		
	14		771		290		234		255		982		9886		466		
	15		770		290		233		251		913		9879		470		
	16		760		290		231		249		915		9444		463		
	17		759		286		231		252		951		7713		399		
	18		763		278		231		280		843		3135		199		
	19		759		275		220		301		648		155		0		
	20		743		275		216		303		578		0		0		
	21		829		274		217		288		620		0		0		
	22		880		272		209		287		637		0		0		
	23		935		263		212		288		586		0		0		
	24		963		254		218		286		571		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2019		1136		9965		5542		2227						
	2		2123		1137		9211		5515		2062						
	3		2399		1138		8665		5200		1981						
	4		2577		1138		8438		5053		1789						
	5		2609		1137		8564		4864		1705						
	6		2506		1137		8682		5031		1830						
	7		2255		1137		8907		5499		1922						
	8		4053		1137		7849		4921		1792						
	9		8965		1137		5061		3568		1329						
	10		11375		1137		4119		2285		1193						
	11		12179		1137		4049		2067		851						
	12		12001		1137		4174		2204		879						
	13		12687		1136		4298		1898		871						
	14		12883		1135		5073		1790		929						
	15		12806		1136		5544		2504		1112						
	16		12352		1137		6478		2907		1601						
	17		10591		1137		8398		4048		2043						
	18		5729		1136		11908		5834		3079						
	19		2358		1136		13798		7590		3472						
	20		2078		1136		13994		7909		3572						
	21		2190		1135		13137		7737		3436						
	22		2247		1135		12426		7171		3082						
	23		2246		1135		11901		6238		2521						
	24		2254		1135		11060		5459		2302						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
