12/24/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		653		340		228		301		989		0		0		
	2		626		339		232		300		1208		0		0		
	3		612		342		233		298		1269		0		0		
	4		612		339		233		301		1101		0		0		
	5		613		344		233		298		1063		0		0		
	6		613		352		233		321		1135		0		0		
	7		622		369		233		316		1209		0		0		
	8		676		370		233		322		1373		868		0		
	9		675		367		229		320		1358		3544		0		
	10		672		363		228		291		1692		5250		0		
	11		670		358		228		289		1649		5936		0		
	12		670		365		229		276		1909		6191		0		
	13		669		366		231		238		2150		6344		0		
	14		669		365		231		277		2220		6474		0		
	15		668		364		230		281		2611		5195		11		
	16		668		366		231		328		2362		2240		30		
	17		670		367		230		344		2687		168		0		
	18		671		369		230		376		2716		0		0		
	19		671		368		231		375		2817		0		0		
	20		671		370		231		377		2771		0		0		
	21		671		369		231		378		2875		0		0		
	22		673		368		232		374		2715		0		0		
	23		677		353		231		355		2588		0		0		
	24		675		343		231		329		2585		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2467		2256		9233		6337		2054						
	2		2661		2256		8656		5887		1948						
	3		2711		2264		8832		5555		1675						
	4		2542		2269		9081		5474		1546						
	5		2508		2270		9324		5473		1648						
	6		2610		2271		9175		6055		2092						
	7		2713		2271		9530		7065		2128						
	8		3842		2272		9449		6914		2175						
	9		6493		2270		7961		5823		2084						
	10		8497		2269		6960		4308		1842						
	11		9131		2269		7086		3533		1359						
	12		9641		2268		7238		2972		900						
	13		10000		2267		7313		2477		860						
	14		10237		2268		7318		2470		942						
	15		9359		2267		7436		2857		1340						
	16		6225		2266		8215		4771		2435						
	17		4467		2265		8955		6331		3223						
	18		4339		2268		8819		8236		3482						
	19		4439		2269		8143		8123		3643						
	20		4391		2269		7858		7929		3396						
	21		4487		2269		8000		7345		3179						
	22		4323		2270		8005		7318		2825						
	23		4165		2271		8054		6740		2549						
	24		4125		2271		7578		6277		2272						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
