06/15/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		859		324		191		335		4240		0		0		
	2		857		324		193		336		4160		0		0		
	3		857		334		192		335		4142		0		0		
	4		860		336		192		335		3914		0		0		
	5		856		337		192		342		3699		0		0		
	6		856		340		191		343		3332		12		0		
	7		856		356		189		348		3114		2133		38		
	8		855		354		188		325		2681		6738		232		
	9		854		360		189		323		2433		9481		359		
	10		851		338		185		321		2107		10491		374		
	11		848		335		180		319		1952		11007		372		
	12		847		338		177		316		2024		11304		374		
	13		847		324		178		305		2376		11304		375		
	14		845		343		180		304		2643		11200		371		
	15		845		349		190		304		2858		11058		360		
	16		844		351		183		304		3860		10417		304		
	17		845		352		182		313		4243		9170		283		
	18		846		354		187		345		4536		7591		87		
	19		848		354		188		390		4674		4056		48		
	20		851		355		188		393		4884		775		45		
	21		855		353		189		406		4805		19		36		
	22		858		349		188		386		4872		0		0		
	23		860		332		188		333		4874		0		0		
	24		876		323		188		301		4615		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5916		2271		4490		7827		1767						
	2		5832		2270		3392		8027		1705						
	3		5827		2269		2999		7772		1695						
	4		5614		2270		3052		7715		1597						
	5		5398		2272		3153		7952		1745						
	6		5067		2273		3311		8707		1985						
	7		6816		2273		3336		7892		1906						
	8		11129		2273		2718		5989		1440						
	9		13927		2273		2658		3986		1363						
	10		14634		2271		2868		3460		1337						
	11		14997		2270		2877		3467		1321						
	12		15352		2271		2904		3521		1160						
	13		15709		2271		2916		3721		1198						
	14		15879		2271		3229		4341		1135						
	15		15931		2271		3648		4401		1341						
	16		16263		2272		4425		4040		1451						
	17		15465		2272		5412		4738		1569						
	18		14091		2273		6152		5710		2287						
	19		10755		2273		7416		7246		3198						
	20		7610		2274		8571		8565		3436						
	21		6661		2275		8511		9076		3669						
	22		6634		2275		8363		8980		3056						
	23		6586		2277		7611		8302		2391						
	24		6311		2276		6202		8423		1868						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
