01/17/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		691		330		214		172		2948		0		0		
	2		690		334		211		149		2786		0		0		
	3		692		332		211		150		2411		0		0		
	4		692		334		211		150		2339		0		0		
	5		692		334		214		150		2205		0		0		
	6		693		331		213		213		2053		0		0		
	7		693		314		213		225		1664		0		0		
	8		692		311		212		226		1668		1047		0		
	9		692		309		212		220		2244		4526		81		
	10		686		296		211		197		1879		5870		191		
	11		690		287		211		194		1158		6196		141		
	12		690		287		212		189		673		6813		151		
	13		690		296		212		187		719		6676		207		
	14		686		285		213		191		931		6599		176		
	15		682		284		214		198		832		6806		112		
	16		683		289		212		205		796		4408		122		
	17		686		297		209		246		692		1157		4		
	18		687		294		214		287		728		0		0		
	19		689		291		214		291		768		0		0		
	20		691		292		215		299		784		0		0		
	21		690		294		215		265		817		0		0		
	22		690		296		214		238		720		0		0		
	23		690		290		214		233		601		0		0		
	24		689		286		214		228		596		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4321		2274		7698		6548		1098						
	2		4138		2275		7263		6354		962						
	3		3763		2275		7342		6254		971						
	4		3693		2274		7359		6335		985						
	5		3560		2275		7643		6723		1068						
	6		3467		2276		8199		7246		1590						
	7		3090		2276		9313		7855		2699						
	8		4157		2275		9676		7905		2679						
	9		8284		2276		8573		5664		1520						
	10		9330		2277		7524		4975		1210						
	11		8877		2277		7119		4957		1108						
	12		9014		2276		6713		4328		1041						
	13		8986		2277		6921		3527		970						
	14		9081		2276		6528		3603		1191						
	15		9128		2276		6736		3747		1148						
	16		6715		2276		8254		5081		1342						
	17		3292		2277		9337		8001		2228						
	18		2187		2275		10551		9265		3263						
	19		2227		2275		11234		9034		3310						
	20		2253		2275		10691		9182		3231						
	21		2253		2276		10394		9066		2985						
	22		2131		2275		10182		9183		2289						
	23		1999		2275		9757		8983		1680						
	24		1985		2276		9452		8019		1365						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
