01/10/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		684		313		218		146		1818		0		0		
	2		685		314		220		147		2097		0		0		
	3		686		311		220		146		1044		0		0		
	4		686		310		220		147		664		0		0		
	5		686		315		221		149		1098		0		0		
	6		687		315		221		187		1137		0		0		
	7		686		323		219		210		795		0		0		
	8		686		333		219		230		571		1352		0		
	9		687		332		219		200		391		5435		145		
	10		684		329		215		193		342		7605		228		
	11		682		326		215		168		370		7884		244		
	12		681		323		215		163		560		7987		248		
	13		680		326		219		165		805		7615		248		
	14		678		320		222		165		790		7721		240		
	15		679		322		219		169		673		7475		203		
	16		678		323		223		190		715		5113		113		
	17		680		336		224		200		634		1021		9		
	18		683		336		221		264		674		0		0		
	19		683		333		220		248		662		0		0		
	20		685		330		221		250		735		0		0		
	21		686		339		220		245		958		0		0		
	22		686		348		216		229		1283		0		0		
	23		686		337		220		219		1462		0		0		
	24		685		329		221		171		1547		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3145		2273		8386		6174		1500						
	2		3428		2274		7868		5736		1353						
	3		2373		2274		8726		6114		1102						
	4		1993		2274		8685		6421		1161						
	5		2434		2275		8141		6428		1586						
	6		2510		2274		8307		7215		2201						
	7		2208		2274		9808		8033		2789						
	8		3389		2276		10018		7986		2765						
	9		7409		2276		8483		5632		2017						
	10		9597		2276		7037		4108		1450						
	11		9889		2276		6440		3333		1252						
	12		10177		2276		5669		3023		1137						
	13		10058		2275		5210		3065		1088						
	14		10136		2275		5599		2971		886						
	15		9740		2274		5998		2988		1022						
	16		7354		2272		7298		4351		1589						
	17		3104		2273		9566		7256		2371						
	18		2149		2273		10822		8760		3048						
	19		2113		2274		10904		9040		3077						
	20		2188		2274		10757		8522		3203						
	21		2416		2275		10388		8442		2830						
	22		2730		2274		10041		7967		2398						
	23		2892		2273		9284		7692		1842						
	24		2919		2273		9025		6785		1385						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
