06/16/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		816		322		188		316		4486		0		0		
	2		813		323		189		318		4204		0		0		
	3		816		328		190		320		4049		0		0		
	4		826		325		190		320		3955		0		0		
	5		839		332		188		320		3520		0		0		
	6		843		345		187		325		3184		38		0		
	7		851		361		187		331		3329		2198		38		
	8		858		362		186		351		3773		6782		241		
	9		863		361		181		344		3781		9491		338		
	10		859		346		177		306		3541		10451		357		
	11		856		332		177		265		3314		10915		363		
	12		852		332		167		256		3281		11213		370		
	13		849		339		172		263		3909		10220		370		
	14		847		341		174		264		4326		10184		237		
	15		845		345		175		280		4399		10851		326		
	16		845		347		170		299		4400		10428		356		
	17		844		356		169		300		4533		10195		347		
	18		846		357		171		301		4686		8962		309		
	19		846		357		183		315		4498		5616		215		
	20		849		358		185		375		3938		1316		27		
	21		853		363		184		367		3799		29		0		
	22		856		360		183		362		3908		0		0		
	23		858		341		183		315		3574		0		0		
	24		859		335		183		307		3295		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6134		2271		5309		8523		1509						
	2		5850		2272		3968		9030		1561						
	3		5694		2272		3448		9104		1366						
	4		5620		2273		2939		9342		1358						
	5		5217		2273		3038		9440		1723						
	6		4901		2273		3387		10042		1846						
	7		7020		2273		4094		8579		1315						
	8		12291		2274		2899		5376		1157						
	9		15272		2272		2347		3287		1150						
	10		16012		2272		2136		2438		1219						
	11		16207		2272		2162		1829		1229						
	12		16462		2272		2183		1395		1167						
	13		16139		2272		2133		1925		1068						
	14		16322		2272		2261		1944		1122						
	15		17199		2271		2616		1474		1108						
	16		16839		2272		3146		2322		1206						
	17		16770		2272		3458		3159		1431						
	18		15750		2273		4030		4099		2071						
	19		12322		2274		5329		6451		2807						
	20		7263		2274		7835		8170		3661						
	21		5598		2273		8673		9267		3316						
	22		5645		2274		8210		9271		3117						
	23		5259		2273		7113		9471		2498						
	24		4936		2273		5933		9429		2038						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
