04/19/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		906		269		228		259		3694		0		0		
	2		908		266		229		259		3318		0		0		
	3		908		270		230		258		3079		0		0		
	4		908		274		230		255		2607		0		0		
	5		909		273		230		259		2849		0		0		
	6		909		274		230		272		3191		0		0		
	7		909		272		230		274		3014		532		0		
	8		906		262		230		272		2738		4229		101		
	9		896		256		229		260		2386		7046		336		
	10		888		232		229		242		1602		7186		369		
	11		902		226		229		220		1064		8534		311		
	12		882		220		228		224		1698		8306		354		
	13		893		216		221		216		2426		8183		369		
	14		892		216		221		213		2983		7502		314		
	15		884		217		222		210		3296		7043		194		
	16		887		229		221		224		3431		6601		149		
	17		880		246		221		234		3697		6460		110		
	18		876		249		221		254		4022		5348		124		
	19		878		250		219		255		4045		2446		85		
	20		868		247		213		255		3989		168		0		
	21		899		246		208		256		4108		0		0		
	22		902		248		219		237		3996		0		0		
	23		907		245		220		234		3933		0		0		
	24		910		240		220		234		3934		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5318		2259		3094		5840		2469						
	2		4942		2256		2903		5782		2370						
	3		4707		2253		2904		5666		2232						
	4		4235		2254		3189		6262		1807						
	5		4483		2258		3211		6000		1824						
	6		4836		2260		2799		6082		1997						
	7		5231		2261		2623		6138		1817						
	8		8737		2261		1730		3646		1414						
	9		11408		2262		1529		1023		1151						
	10		10748		2262		1753		1049		1213						
	11		11485		2261		1566		361		1155						
	12		11913		2259		1502		-292		1195						
	13		12524		2258		1500		-892		1140						
	14		12342		2256		1499		-1147		1021						
	15		12065		2256		1500		-1291		1060						
	16		11742		2256		1508		-661		1161						
	17		11848		2254		1685		56		1281						
	18		11094		2256		2136		2020		1494						
	19		8178		2257		3075		4664		2570						
	20		5740		2260		3520		7426		3297						
	21		5681		2262		3657		7618		3609						
	22		5565		2263		3752		7028		3356						
	23		5502		2263		3871		6437		2609						
	24		5502		2263		3768		5310		2455						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
