12/22/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		637		293		235		266		937		0		0		
	2		641		293		236		266		907		0		0		
	3		648		294		236		266		665		0		0		
	4		647		300		236		267		699		0		0		
	5		647		305		235		266		952		0		0		
	6		647		307		235		268		1039		0		0		
	7		663		322		235		273		1041		0		0		
	8		663		330		235		278		1130		451		0		
	9		663		333		235		240		1071		2459		0		
	10		664		326		234		227		972		3545		0		
	11		665		324		233		218		1050		4209		0		
	12		665		334		225		220		1120		4426		0		
	13		664		342		208		217		1121		4220		0		
	14		664		355		216		214		1035		3636		0		
	15		665		357		230		258		927		2369		0		
	16		665		356		233		314		1226		937		0		
	17		667		359		233		317		1608		55		0		
	18		668		358		233		359		1544		0		0		
	19		668		357		233		322		1522		0		0		
	20		670		355		229		318		1344		0		0		
	21		670		354		227		329		1225		0		0		
	22		671		354		233		330		1232		0		0		
	23		672		338		234		326		1242		0		0		
	24		672		333		234		282		976		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2334		2156		8312		6560		2402						
	2		2309		2163		7990		6239		2169						
	3		2075		2186		7847		5987		2192						
	4		2111		2212		7737		5888		2016						
	5		2369		2223		7588		5784		2038						
	6		2462		2227		7829		5754		2190						
	7		2500		2249		7872		6353		2376						
	8		3087		2254		7865		6740		2184						
	9		5001		2253		7754		5796		2025						
	10		5967		2253		7499		5507		1653						
	11		6699		2253		7213		5298		1561						
	12		6990		2253		7131		5053		1369						
	13		6773		2252		7172		4987		1409						
	14		6121		2253		7272		5286		1811						
	15		4805		2254		8016		6232		1796						
	16		3730		2254		8760		6661		2213						
	17		3239		2254		8994		7621		3014						
	18		3126		2256		9479		8922		3508						
	19		3067		2256		9622		8975		3468						
	20		2880		2254		9743		8858		3359						
	21		2769		2255		9553		8741		3286						
	22		2783		2255		9222		8346		3149						
	23		2774		2255		9105		7238		2821						
	24		2459		2253		8709		6717		2367						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
