06/07/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		936		336		197		347		3777		0		0		
	2		939		335		198		342		3672		0		0		
	3		941		335		198		342		3660		0		0		
	4		940		335		199		337		3614		0		0		
	5		941		294		198		334		3693		0		0		
	6		939		304		198		336		3732		14		0		
	7		940		318		198		345		3633		1582		63		
	8		898		318		198		347		3534		3425		219		
	9		651		316		197		343		3279		3846		216		
	10		671		301		196		339		3404		4605		229		
	11		687		290		196		305		3236		4595		233		
	12		882		291		196		302		3325		4885		245		
	13		889		287		196		302		3262		5321		351		
	14		887		293		196		310		3561		5655		338		
	15		887		293		195		312		3856		5635		243		
	16		886		300		195		315		4343		6132		317		
	17		901		315		195		355		4600		6424		335		
	18		922		315		195		358		4708		6084		330		
	19		922		315		187		356		4644		4553		190		
	20		929		316		189		360		4413		1045		31		
	21		933		317		194		412		4163		0		16		
	22		934		315		193		377		3849		0		16		
	23		938		300		192		349		3589		0		16		
	24		923		290		192		341		3113		0		15		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5568		2271		3165		8577		2151						
	2		5450		2271		2822		8641		1617						
	3		5448		2271		2457		8445		1534						
	4		5388		2271		2388		8345		1353						
	5		5414		2270		2236		8318		1336						
	6		5507		2269		2110		8204		1455						
	7		6902		2269		1999		6792		1142						
	8		8793		2271		1992		4743		929						
	9		8722		2272		1947		4075		1101						
	10		9619		2272		1715		2636		1233						
	11		9430		2272		1769		2445		1281						
	12		9988		2272		1745		1818		1143						
	13		10465		2273		1739		1314		1137						
	14		11116		2274		1563		977		1084						
	15		11282		2274		1595		1184		1127						
	16		12317		2274		1793		807		1279						
	17		13011		2273		1952		1480		1217						
	18		12870		2273		2464		3103		1184						
	19		11305		2273		2392		5223		2106						
	20		7456		2272		3107		8170		3097						
	21		6029		2272		3671		9768		3213						
	22		5678		2272		4209		9397		3201						
	23		5367		2274		3687		9590		2560						
	24		4887		2275		3274		9738		1978						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
