02/20/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		706		330		210		184		612		0		0		
	2		707		328		211		179		612		0		0		
	3		706		331		211		142		612		0		0		
	4		708		328		211		143		612		0		0		
	5		711		328		211		178		612		0		0		
	6		712		334		211		198		612		0		0		
	7		710		331		210		247		612		202		0		
	8		704		328		208		205		612		3638		48		
	9		700		329		202		197		612		8096		185		
	10		697		320		200		186		612		9630		209		
	11		696		311		200		147		612		10071		249		
	12		692		320		200		149		612		9978		313		
	13		692		304		196		146		612		9772		335		
	14		721		310		190		145		612		9585		334		
	15		744		310		197		178		612		9189		340		
	16		689		330		202		93		612		7773		320		
	17		730		344		201		146		612		3736		179		
	18		760		336		203		259		612		287		0		
	19		763		337		207		261		612		0		0		
	20		764		334		209		264		612		0		0		
	21		765		332		209		245		612		0		0		
	22		768		333		209		193		612		0		0		
	23		768		329		209		184		612		0		0		
	24		768		330		209		184		612		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2003		2264		8241		7524		1226						
	2		1997		2265		7880		7308		1072						
	3		1963		2265		7887		6988		1051						
	4		1961		2265		8130		6581		1058						
	5		1999		2264		8586		6649		1110						
	6		2024		2265		9377		6952		1441						
	7		2312		2265		9864		7547		2249						
	8		5743		2265		8946		5937		1975						
	9		10321		2266		6596		3742		1011						
	10		11854		2266		5066		2992		760						
	11		12286		2266		4430		2600		669						
	12		12265		2266		4080		2498		797						
	13		12056		2265		4130		2666		721						
	14		11897		2265		4165		3131		760						
	15		11571		2264		4503		3839		649						
	16		10018		2265		5647		4650		1372						
	17		5949		2265		8376		6565		1549						
	18		2457		2265		10060		8817		2896						
	19		2160		2265		11194		9206		2959						
	20		2144		2265		11249		8932		2703						
	21		2128		2266		11103		8432		2458						
	22		2079		2267		10749		8041		1976						
	23		2065		2269		10145		7684		1377						
	24		2066		2268		8831		7640		1206						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
