01/05/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		684		290		227		199		1628		0		0		
	2		685		291		223		198		1908		0		0		
	3		687		291		227		193		2201		0		0		
	4		688		286		224		194		1979		0		0		
	5		689		287		228		194		1820		0		0		
	6		689		294		228		209		2288		0		0		
	7		688		311		228		218		2651		0		0		
	8		688		309		228		203		2649		1094		0		
	9		688		309		228		185		3055		4006		47		
	10		687		299		227		184		2512		5925		170		
	11		685		294		226		184		2523		6968		197		
	12		682		295		228		181		2476		7274		224		
	13		681		301		228		179		2347		7574		130		
	14		681		296		227		180		2363		7161		139		
	15		681		294		228		194		2347		6056		127		
	16		681		297		227		202		2747		3901		34		
	17		682		308		227		242		2779		574		0		
	18		684		288		227		283		2726		0		0		
	19		684		262		227		285		2127		0		0		
	20		685		259		227		292		1508		0		0		
	21		685		282		226		291		1282		0		0		
	22		686		267		226		235		1137		0		0		
	23		687		265		225		206		1113		0		0		
	24		686		265		226		179		1154		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2992		2273		6445		7394		1501						
	2		3270		2273		5969		6687		1584						
	3		3563		2273		5975		6687		1080						
	4		3333		2273		6110		6595		1013						
	5		3178		2273		6277		6616		1099						
	6		3670		2274		6297		6455		1212						
	7		4070		2274		5839		6622		1639						
	8		5171		2274		5615		6370		1469						
	9		8517		2274		3827		4959		1313						
	10		10004		2275		2417		4534		1127						
	11		11078		2274		2615		3033		883						
	12		11361		2273		2394		2475		898						
	13		11440		2274		2535		2283		783						
	14		11046		2274		2124		3255		723						
	15		9925		2274		2370		4331		861						
	16		8088		2274		3711		5475		1163						
	17		4812		2274		5770		7740		2081						
	18		4172		2275		6776		9381		2863						
	19		3550		2275		7168		10024		3060						
	20		2935		2274		7640		9961		3021						
	21		2731		2274		7578		9554		3133						
	22		2516		2276		7684		9386		2463						
	23		2460		2275		7486		8610		1919						
	24		2473		2275		7062		8027		1375						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
