2019,0.422215346232877,1.90233568139269,1.77170431335616
2018,0.405404202054795,1.90679824931507,1.81249484474886
2017,0.452748722031963,1.9425488173516,1.81024324920091
2016,0.395304953196347,1.91947885262557,1.75905952260274
2015,0.333382398515982,1.91721554783105,1.74117099143836
2014,0.344750298744292,1.90204857671233,1.77328049691781
2013,0.348959435616438,1.89179443869863,1.72812967968037
2012,0.377207998173516,1.88391491015982,1.74462415262557
2011,0.417497156164384,1.88874778687215,1.64522192808219
2010,0.387648684018265,1.85648097762557,1.60468951289954
2009,0.313060034703196,1.89009436723744,1.6556461739726
2008,0.311043905365297,1.90988112294521,1.72233193173516
2007,0.418715791894977,1.87871035719178,1.70686585194064
2006,0.320616899885845,1.832891806621,1.73476430627854
2005,0.330619737785388,1.77675530673516,1.5116241206621
2004,0.35191767260274,1.75323399429224,1.44983249280822
2003,0.32617954783105,1.73309375616438,1.4557497510274
2002,0.336879446689498,1.65765712648402,1.31381334246575
2001,0.320228272488584,1.7576352716895,1.18920831974886
2000,0.329067409360731,1.89648917648402,1.32690271757991
1999,0.371697150684931,1.87404894486301,1.22737422077626
1998,0.275264963242009,1.79608291449772,1.13708662351598
1997,0.313891084589041,1.7504095859589,1.1232607206621
1996,0.315283488242009,1.65587608253425,1.09043558481735
1995,0.292048909018265,1.60825089657534,1.043163275
1994,0.246170121803653,1.59087934714612,1.02887875901826
1993,0.319941947374429,1.60879587054795,0.818479171232877
1992,0.244704554908676,1.6071398293379,0.823181391210046
1991,0.232917950342466,1.5936610140411,0.788224953995434
1990,0.266789097488584,1.60389163447489,0.772152721575342
